dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.727679, 0.038918)","(0.762528, 0.031137)","(0.557486, 0.050668)","(0.664221, 0.059674)","(0.481341, 0.050386)","(0.397437, 0.043287)","(0.664221, 0.059674)","(0.791137, 0.028566)","(0.411286, 0.071887)",nb_scaled
cat_1_sd,"(0.730525, 0.037264)","(0.752724, 0.03243)","(0.557263, 0.048139)","(0.690135, 0.052736)","(0.468179, 0.048315)","(0.394659, 0.040823)","(0.690135, 0.052736)","(0.770915, 0.031658)","(0.409386, 0.068992)",nb_scaled
cat_1_2,"(0.705589, 0.041486)","(0.721313, 0.037899)","(0.523098, 0.052878)","(0.676894, 0.056751)","(0.427429, 0.05283)","(0.364096, 0.042681)","(0.676894, 0.056751)","(0.734284, 0.038582)","(0.35929, 0.076348)",nb_scaled
cat_1_2_sd,"(0.707146, 0.039967)","(0.721317, 0.035511)","(0.524344, 0.051382)","(0.681242, 0.058816)","(0.427378, 0.050279)","(0.364803, 0.041739)","(0.681242, 0.058816)","(0.733049, 0.036673)","(0.361401, 0.0731)",nb_scaled
cat_1_2_3,"(0.703985, 0.044959)","(0.716411, 0.042754)","(0.520823, 0.05715)","(0.681242, 0.058816)","(0.423027, 0.057741)","(0.362223, 0.046185)","(0.681242, 0.058816)","(0.726728, 0.044495)","(0.355476, 0.082908)",nb_scaled
complete,"(0.705868, 0.043533)","(0.719352, 0.039984)","(0.523103, 0.055215)","(0.681242, 0.058816)","(0.425806, 0.055012)","(0.364057, 0.044503)","(0.681242, 0.058816)","(0.730494, 0.040647)","(0.359059, 0.079952)",nb_scaled
