dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.675737, 0.036888)","(0.809606, 0.034083)","(0.507651, 0.0669)","(0.432537, 0.045553)","(0.618391, 0.110895)","(0.399383, 0.059975)","(0.432537, 0.045553)","(0.918936, 0.032001)","(0.404486, 0.096132)",knn scaled
cat_1_sd,"(0.703192, 0.061116)","(0.788008, 0.054788)","(0.542268, 0.094855)","(0.549596, 0.08223)","(0.540017, 0.11846)","(0.405523, 0.082205)","(0.549596, 0.08223)","(0.856788, 0.052652)","(0.406433, 0.131448)",knn scaled
cat_1_2,"(0.706732, 0.024981)","(0.624138, 0.028041)","(0.506322, 0.024388)","(0.856379, 0.039119)","(0.359926, 0.0227)","(0.340802, 0.020935)","(0.856379, 0.039119)","(0.557085, 0.034932)","(0.346466, 0.041278)",knn scaled
cat_1_2_sd,"(0.701714, 0.02453)","(0.592756, 0.029001)","(0.498641, 0.025625)","(0.899487, 0.026124)","(0.345191, 0.022059)","(0.333411, 0.02229)","(0.899487, 0.026124)","(0.503942, 0.032305)","(0.342185, 0.040923)",knn scaled
cat_1_2_3,"(0.684756, 0.019462)","(0.566237, 0.020783)","(0.482694, 0.016173)","(0.89987, 0.021095)","(0.329923, 0.013635)","(0.31959, 0.013302)","(0.89987, 0.021095)","(0.469643, 0.022691)","(0.316575, 0.031001)",knn scaled
complete,"(0.673526, 0.031151)","(0.5466, 0.027886)","(0.472863, 0.025914)","(0.904032, 0.040107)","(0.32025, 0.01936)","(0.311767, 0.020238)","(0.904032, 0.040107)","(0.443019, 0.026405)","(0.300701, 0.052492)",knn scaled
