"__leidenCluster","name","selected","shared name"
"3","ENSG00000054267","false","ENSG00000054267"
"3","ENSG00000025293","false","ENSG00000025293"
"3","ENSG00000215421","false","ENSG00000215421"
"3","ENSG00000272333","false","ENSG00000272333"
"2","ENSG00000159140","false","ENSG00000159140"
"3","ENSG00000165632","false","ENSG00000165632"
"3","ENSG00000147548","false","ENSG00000147548"
"3","ENSG00000167522","false","ENSG00000167522"
"2","ENSG00000174718","false","ENSG00000174718"
"3","ENSG00000181555","false","ENSG00000181555"
"3","ENSG00000116539","false","ENSG00000116539"
"3","ENSG00000129691","false","ENSG00000129691"
"3","ENSG00000129315","false","ENSG00000129315"
"3","ENSG00000141446","false","ENSG00000141446"
"3","ENSG00000049541","false","ENSG00000049541"
"2","ENSG00000198218","false","ENSG00000198218"
"3","ENSG00000096070","false","ENSG00000096070"
"1","ENSG00000184661","false","ENSG00000184661"
"2","ENSG00000136938","false","ENSG00000136938"
"3","ENSG00000169925","false","ENSG00000169925"
"2","ENSG00000099995","false","ENSG00000099995"
"3","ENSG00000277157","false","ENSG00000277157"
"1","ENSG00000158321","false","ENSG00000158321"
"5","ENSG00000108175","false","ENSG00000108175"
"3","ENSG00000275126","false","ENSG00000275126"
"2","ENSG00000079313","false","ENSG00000079313"
"3","ENSG00000149136","false","ENSG00000149136"
"2","ENSG00000174891","false","ENSG00000174891"
"3","ENSG00000156802","false","ENSG00000156802"
"1","ENSG00000275052","false","ENSG00000275052"
"3","ENSG00000118007","false","ENSG00000118007"
"5","ENSG00000120798","false","ENSG00000120798"
"3","ENSG00000156983","false","ENSG00000156983"
"2","ENSG00000175216","false","ENSG00000175216"
"2","ENSG00000204560","false","ENSG00000204560"
"3","ENSG00000042429","false","ENSG00000042429"
"2","ENSG00000171566","false","ENSG00000171566"
"3","ENSG00000263001","false","ENSG00000263001"
"3","ENSG00000198176","false","ENSG00000198176"
"3","ENSG00000139613","false","ENSG00000139613"
"3","ENSG00000125651","false","ENSG00000125651"
"3","ENSG00000187735","false","ENSG00000187735"
"2","ENSG00000090060","false","ENSG00000090060"
"2","ENSG00000165934","false","ENSG00000165934"
"3","ENSG00000155827","false","ENSG00000155827"
"4","ENSG00000092853","false","ENSG00000092853"
"4","ENSG00000114742","false","ENSG00000114742"
"3","ENSG00000104973","false","ENSG00000104973"
"4","ENSG00000099804","false","ENSG00000099804"
"2","ENSG00000105127","false","ENSG00000105127"
"3","ENSG00000152217","false","ENSG00000152217"
"3","ENSG00000073111","false","ENSG00000073111"
"3","ENSG00000092201","false","ENSG00000092201"
"4","ENSG00000171448","false","ENSG00000171448"
"3","ENSG00000149480","false","ENSG00000149480"
"2","ENSG00000104852","false","ENSG00000104852"
"2","ENSG00000275774","false","ENSG00000275774"
"3","ENSG00000118412","false","ENSG00000118412"
"3","ENSG00000277075","false","ENSG00000277075"
"2","ENSG00000171467","false","ENSG00000171467"
"3","ENSG00000278705","false","ENSG00000278705"
"2","ENSG00000130749","false","ENSG00000130749"
"2","ENSG00000056097","false","ENSG00000056097"
"3","ENSG00000120733","false","ENSG00000120733"
"3","ENSG00000119778","false","ENSG00000119778"
"3","ENSG00000173473","false","ENSG00000173473"
"2","ENSG00000113593","false","ENSG00000113593"
"3","ENSG00000197837","false","ENSG00000197837"
"1","ENSG00000112335","false","ENSG00000112335"
"2","ENSG00000165209","false","ENSG00000165209"
"3","ENSG00000168813","false","ENSG00000168813"
"2","ENSG00000156304","false","ENSG00000156304"
"3","ENSG00000099917","false","ENSG00000099917"
"1","ENSG00000050030","false","ENSG00000050030"
"1","ENSG00000079482","false","ENSG00000079482"
"2","ENSG00000107864","false","ENSG00000107864"
"1","ENSG00000130449","false","ENSG00000130449"
"2","ENSG00000184083","false","ENSG00000184083"
"1","ENSG00000196557","false","ENSG00000196557"
"1","ENSG00000086015","false","ENSG00000086015"
"1","ENSG00000166206","false","ENSG00000166206"
"1","ENSG00000100150","false","ENSG00000100150"
"1","ENSG00000169862","false","ENSG00000169862"
"1","ENSG00000196338","false","ENSG00000196338"
"5","ENSG00000102349","false","ENSG00000102349"
"1","ENSG00000011677","false","ENSG00000011677"
"1","ENSG00000100346","false","ENSG00000100346"
"1","ENSG00000182771","false","ENSG00000182771"
"1","ENSG00000155897","false","ENSG00000155897"
"3","ENSG00000146776","false","ENSG00000146776"
"1","ENSG00000116544","false","ENSG00000116544"
"4","ENSG00000080561","false","ENSG00000080561"
"1","ENSG00000182287","false","ENSG00000182287"
"3","ENSG00000126012","false","ENSG00000126012"
"1","ENSG00000117016","false","ENSG00000117016"
"1","ENSG00000138650","false","ENSG00000138650"
"2","ENSG00000125351","false","ENSG00000125351"
"1","ENSG00000171587","false","ENSG00000171587"
"5","ENSG00000111249","false","ENSG00000111249"
"3","ENSG00000173575","false","ENSG00000173575"
"1","ENSG00000069020","false","ENSG00000069020"
"1","ENSG00000075043","false","ENSG00000075043"
"3","ENSG00000196700","false","ENSG00000196700"
"2","ENSG00000102030","false","ENSG00000102030"
"3","ENSG00000170234","false","ENSG00000170234"
"3","ENSG00000160062","false","ENSG00000160062"
"1","ENSG00000103723","false","ENSG00000103723"
"1","ENSG00000082458","false","ENSG00000082458"
"1","ENSG00000079841","false","ENSG00000079841"
"1","ENSG00000100077","false","ENSG00000100077"
"1","ENSG00000168959","false","ENSG00000168959"
"1","ENSG00000126016","false","ENSG00000126016"
"1","ENSG00000138741","false","ENSG00000138741"
"2","ENSG00000121774","false","ENSG00000121774"
"1","ENSG00000123104","false","ENSG00000123104"
"1","ENSG00000126217","false","ENSG00000126217"
"3","ENSG00000163930","false","ENSG00000163930"
"1","ENSG00000131725","false","ENSG00000131725"
"3","ENSG00000049618","false","ENSG00000049618"
"2","ENSG00000131773","false","ENSG00000131773"
"1","ENSG00000137672","false","ENSG00000137672"
"3","ENSG00000109111","false","ENSG00000109111"
"3","ENSG00000117713","false","ENSG00000117713"
"1","ENSG00000168702","false","ENSG00000168702"
"3","ENSG00000171456","false","ENSG00000171456"
"5","ENSG00000196781","false","ENSG00000196781"
"5","ENSG00000172819","false","ENSG00000172819"
"5","ENSG00000134595","false","ENSG00000134595"
"1","ENSG00000150457","false","ENSG00000150457"
"1","ENSG00000131023","false","ENSG00000131023"
"1","ENSG00000130477","false","ENSG00000130477"
"1","ENSG00000152822","false","ENSG00000152822"
"4","ENSG00000143164","false","ENSG00000143164"
"5","ENSG00000100146","false","ENSG00000100146"
"3","ENSG00000122728","false","ENSG00000122728"
"3","ENSG00000189079","false","ENSG00000189079"
"2","ENSG00000160201","false","ENSG00000160201"
"2","ENSG00000112232","false","ENSG00000112232"
"1","ENSG00000137766","false","ENSG00000137766"
"5","ENSG00000143171","false","ENSG00000143171"
"5","ENSG00000185920","false","ENSG00000185920"
"2","ENSG00000112531","false","ENSG00000112531"
"3","ENSG00000067646","false","ENSG00000067646"
"3","ENSG00000141431","false","ENSG00000141431"
"3","ENSG00000198160","false","ENSG00000198160"
"2","ENSG00000172766","false","ENSG00000172766"
"4","ENSG00000114374","false","ENSG00000114374"
"3","ENSG00000121741","false","ENSG00000121741"
"5","ENSG00000182968","false","ENSG00000182968"
"3","ENSG00000146463","false","ENSG00000146463"
"4","ENSG00000196323","false","ENSG00000196323"
"3","ENSG00000187325","false","ENSG00000187325"
"3","ENSG00000165671","false","ENSG00000165671"
"2","ENSG00000162664","false","ENSG00000162664"
"3","ENSG00000011258","false","ENSG00000011258"
"1","ENSG00000101958","false","ENSG00000101958"
"3","ENSG00000012817","false","ENSG00000012817"
"3","ENSG00000156650","false","ENSG00000156650"
"3","ENSG00000177200","false","ENSG00000177200"
"3","ENSG00000137871","false","ENSG00000137871"
"3","ENSG00000092377","false","ENSG00000092377"
"4","ENSG00000117153","false","ENSG00000117153"
"3","ENSG00000175550","false","ENSG00000175550"
"4","ENSG00000102781","false","ENSG00000102781"
"5","ENSG00000165092","false","ENSG00000165092"
"2","ENSG00000085872","false","ENSG00000085872"
"2","ENSG00000120690","false","ENSG00000120690"
"2","ENSG00000166181","false","ENSG00000166181"
"4","ENSG00000111530","false","ENSG00000111530"
"2","ENSG00000176102","false","ENSG00000176102"
"4","ENSG00000131508","false","ENSG00000131508"
"4","ENSG00000196365","false","ENSG00000196365"
"2","ENSG00000149100","false","ENSG00000149100"
"2","ENSG00000169564","false","ENSG00000169564"
"4","ENSG00000127481","false","ENSG00000127481"
"4","ENSG00000072401","false","ENSG00000072401"
"2","ENSG00000080802","false","ENSG00000080802"
"2","ENSG00000100129","false","ENSG00000100129"
"2","ENSG00000179412","false","ENSG00000179412"
"2","ENSG00000087365","false","ENSG00000087365"
"4","ENSG00000078967","false","ENSG00000078967"
"5","ENSG00000175745","false","ENSG00000175745"
"1","ENSG00000184640","false","ENSG00000184640"
"4","ENSG00000107854","false","ENSG00000107854"
"2","ENSG00000084463","false","ENSG00000084463"
"2","ENSG00000277058","false","ENSG00000277058"
"2","ENSG00000113141","false","ENSG00000113141"
"5","ENSG00000127124","false","ENSG00000127124"
"5","ENSG00000109906","false","ENSG00000109906"
"4","ENSG00000137817","false","ENSG00000137817"
"3","ENSG00000121481","false","ENSG00000121481"
"4","ENSG00000068878","false","ENSG00000068878"
"1","ENSG00000131626","false","ENSG00000131626"
"4","ENSG00000186625","false","ENSG00000186625"
"2","ENSG00000164134","false","ENSG00000164134"
"2","ENSG00000179950","false","ENSG00000179950"
"1","ENSG00000176490","false","ENSG00000176490"
"2","ENSG00000160633","false","ENSG00000160633"
"3","ENSG00000168283","false","ENSG00000168283"
"3","ENSG00000005302","false","ENSG00000005302"
"3","ENSG00000278637","false","ENSG00000278637"
"3","ENSG00000112365","false","ENSG00000112365"
"3","ENSG00000006459","false","ENSG00000006459"
"3","ENSG00000196498","false","ENSG00000196498"
"5","ENSG00000178951","false","ENSG00000178951"
"5","ENSG00000057657","false","ENSG00000057657"
"3","ENSG00000100811","false","ENSG00000100811"
"3","ENSG00000171148","false","ENSG00000171148"
"3","ENSG00000273542","false","ENSG00000273542"
"3","ENSG00000108773","false","ENSG00000108773"
"3","ENSG00000083168","false","ENSG00000083168"
"3","ENSG00000008083","false","ENSG00000008083"
"5","ENSG00000185591","false","ENSG00000185591"
"3","ENSG00000269897","false","ENSG00000269897"
"3","ENSG00000181090","false","ENSG00000181090"
"5","ENSG00000132005","false","ENSG00000132005"
"3","ENSG00000270276","false","ENSG00000270276"
"5","ENSG00000184271","false","ENSG00000184271"
"1","ENSG00000091129","false","ENSG00000091129"
"3","ENSG00000189060","false","ENSG00000189060"
"3","ENSG00000182979","false","ENSG00000182979"
"3","ENSG00000124177","false","ENSG00000124177"
"3","ENSG00000150347","false","ENSG00000150347"
"5","ENSG00000119866","false","ENSG00000119866"
"3","ENSG00000138336","false","ENSG00000138336"
"3","ENSG00000130382","false","ENSG00000130382"
"5","ENSG00000185551","false","ENSG00000185551"
"3","ENSG00000270882","false","ENSG00000270882"
"1","ENSG00000186487","false","ENSG00000186487"
"5","ENSG00000105698","false","ENSG00000105698"
"3","ENSG00000182095","false","ENSG00000182095"
"1","ENSG00000127527","false","ENSG00000127527"
"5","ENSG00000116833","false","ENSG00000116833"
"3","ENSG00000276180","false","ENSG00000276180"
"3","ENSG00000197724","false","ENSG00000197724"
"3","ENSG00000178691","false","ENSG00000178691"
"3","ENSG00000136504","false","ENSG00000136504"
"3","ENSG00000187605","false","ENSG00000187605"
"5","ENSG00000123411","false","ENSG00000123411"
"3","ENSG00000273802","false","ENSG00000273802"
"5","ENSG00000131759","false","ENSG00000131759"
"3","ENSG00000139651","false","ENSG00000139651"
"3","ENSG00000109118","false","ENSG00000109118"
"2","ENSG00000135040","false","ENSG00000135040"
"3","ENSG00000177485","false","ENSG00000177485"
"3","ENSG00000104885","false","ENSG00000104885"
"5","ENSG00000142611","false","ENSG00000142611"
"3","ENSG00000171988","false","ENSG00000171988"
"3","ENSG00000028310","false","ENSG00000028310"
"3","ENSG00000167258","false","ENSG00000167258"
"3","ENSG00000246705","false","ENSG00000246705"
"3","ENSG00000180573","false","ENSG00000180573"
"1","ENSG00000077063","false","ENSG00000077063"
"2","ENSG00000102786","false","ENSG00000102786"
"1","ENSG00000196792","false","ENSG00000196792"
"5","ENSG00000136535","false","ENSG00000136535"
"1","ENSG00000139220","false","ENSG00000139220"
"1","ENSG00000170579","false","ENSG00000170579"
"1","ENSG00000067840","false","ENSG00000067840"
"1","ENSG00000153707","false","ENSG00000153707"
"1","ENSG00000128578","false","ENSG00000128578"
"1","ENSG00000149571","false","ENSG00000149571"
"3","ENSG00000100354","false","ENSG00000100354"
"1","ENSG00000100523","false","ENSG00000100523"
"1","ENSG00000198010","false","ENSG00000198010"
"4","ENSG00000135655","false","ENSG00000135655"
"1","ENSG00000110076","false","ENSG00000110076"
"4","ENSG00000187961","false","ENSG00000187961"
"5","ENSG00000165495","false","ENSG00000165495"
"1","ENSG00000273079","false","ENSG00000273079"
"1","ENSG00000151474","false","ENSG00000151474"
"1","ENSG00000183454","false","ENSG00000183454"
"1","ENSG00000095203","false","ENSG00000095203"
"1","ENSG00000152208","false","ENSG00000152208"
"1","ENSG00000144369","false","ENSG00000144369"
"1","ENSG00000183230","false","ENSG00000183230"
"1","ENSG00000277363","false","ENSG00000277363"
"1","ENSG00000172725","false","ENSG00000172725"
"1","ENSG00000163625","false","ENSG00000163625"
"1","ENSG00000184408","false","ENSG00000184408"
"2","ENSG00000047188","false","ENSG00000047188"
"2","ENSG00000128191","false","ENSG00000128191"
"2","ENSG00000254598","false","ENSG00000254598"
"5","ENSG00000177508","false","ENSG00000177508"
"1","ENSG00000092439","false","ENSG00000092439"
"2","ENSG00000125755","false","ENSG00000125755"
"2","ENSG00000145216","false","ENSG00000145216"
"2","ENSG00000162775","false","ENSG00000162775"
"2","ENSG00000185246","false","ENSG00000185246"
"2","ENSG00000176444","false","ENSG00000176444"
"1","ENSG00000170396","false","ENSG00000170396"
"3","ENSG00000147162","false","ENSG00000147162"
"3","ENSG00000141570","false","ENSG00000141570"
"2","ENSG00000048405","false","ENSG00000048405"
"2","ENSG00000143368","false","ENSG00000143368"
"1","ENSG00000132294","false","ENSG00000132294"
"1","ENSG00000008869","false","ENSG00000008869"
"5","ENSG00000095574","false","ENSG00000095574"
"2","ENSG00000090905","false","ENSG00000090905"
"2","ENSG00000135250","false","ENSG00000135250"
"2","ENSG00000100941","false","ENSG00000100941"
"2","ENSG00000092148","false","ENSG00000092148"
"2","ENSG00000040341","false","ENSG00000040341"
"2","ENSG00000166831","false","ENSG00000166831"
"4","ENSG00000064726","false","ENSG00000064726"
"3","ENSG00000130856","false","ENSG00000130856"
"1","ENSG00000071189","false","ENSG00000071189"
"1","ENSG00000107036","false","ENSG00000107036"
"1","ENSG00000134313","false","ENSG00000134313"
"3","ENSG00000189308","false","ENSG00000189308"
"3","ENSG00000183337","false","ENSG00000183337"
"1","ENSG00000132613","false","ENSG00000132613"
"3","ENSG00000117000","false","ENSG00000117000"
"1","ENSG00000138246","false","ENSG00000138246"
"2","ENSG00000115421","false","ENSG00000115421"
"3","ENSG00000184357","false","ENSG00000184357"
"2","ENSG00000071894","false","ENSG00000071894"
"3","ENSG00000166436","false","ENSG00000166436"
"2","ENSG00000132466","false","ENSG00000132466"
"2","ENSG00000003756","false","ENSG00000003756"
"2","ENSG00000100461","false","ENSG00000100461"
"4","ENSG00000165521","false","ENSG00000165521"
"2","ENSG00000174953","false","ENSG00000174953"
"3","ENSG00000064313","false","ENSG00000064313"
"5","ENSG00000068305","false","ENSG00000068305"
"2","ENSG00000086589","false","ENSG00000086589"
"1","ENSG00000075539","false","ENSG00000075539"
"2","ENSG00000149658","false","ENSG00000149658"
"1","ENSG00000100014","false","ENSG00000100014"
"3","ENSG00000187837","false","ENSG00000187837"
"5","ENSG00000170653","false","ENSG00000170653"
"2","ENSG00000136891","false","ENSG00000136891"
"2","ENSG00000077458","false","ENSG00000077458"
"5","ENSG00000106031","false","ENSG00000106031"
"1","ENSG00000157107","false","ENSG00000157107"
"2","ENSG00000204469","false","ENSG00000204469"
"2","ENSG00000148840","false","ENSG00000148840"
"1","ENSG00000008300","false","ENSG00000008300"
"1","ENSG00000196361","false","ENSG00000196361"
"5","ENSG00000109132","false","ENSG00000109132"
"5","ENSG00000164330","false","ENSG00000164330"
"1","ENSG00000182168","false","ENSG00000182168"
"1","ENSG00000162415","false","ENSG00000162415"
"3","ENSG00000100281","false","ENSG00000100281"
"1","ENSG00000163288","false","ENSG00000163288"
"5","ENSG00000127152","false","ENSG00000127152"
"1","ENSG00000179242","false","ENSG00000179242"
"5","ENSG00000152192","false","ENSG00000152192"
"5","ENSG00000016082","false","ENSG00000016082"
"5","ENSG00000114853","false","ENSG00000114853"
"5","ENSG00000119547","false","ENSG00000119547"
"5","ENSG00000087095","false","ENSG00000087095"
"2","ENSG00000152990","false","ENSG00000152990"
"1","ENSG00000160469","false","ENSG00000160469"
"1","ENSG00000169855","false","ENSG00000169855"
"1","ENSG00000143126","false","ENSG00000143126"
"5","ENSG00000083307","false","ENSG00000083307"
"1","ENSG00000204681","false","ENSG00000204681"
"5","ENSG00000163251","false","ENSG00000163251"
"1","ENSG00000081248","false","ENSG00000081248"
"5","ENSG00000043355","false","ENSG00000043355"
"1","ENSG00000148408","false","ENSG00000148408"
"1","ENSG00000156687","false","ENSG00000156687"
"3","ENSG00000084093","false","ENSG00000084093"
"1","ENSG00000159409","false","ENSG00000159409"
"1","ENSG00000187730","false","ENSG00000187730"
"1","ENSG00000133812","false","ENSG00000133812"
"1","ENSG00000131409","false","ENSG00000131409"
"1","ENSG00000070018","false","ENSG00000070018"
"1","ENSG00000146555","false","ENSG00000146555"
"4","ENSG00000140386","false","ENSG00000140386"
"1","ENSG00000067191","false","ENSG00000067191"
"1","ENSG00000197562","false","ENSG00000197562"
"1","ENSG00000133275","false","ENSG00000133275"
"5","ENSG00000261221","false","ENSG00000261221"
"1","ENSG00000165995","false","ENSG00000165995"
"1","ENSG00000088808","false","ENSG00000088808"
"1","ENSG00000154845","false","ENSG00000154845"
"1","ENSG00000162337","false","ENSG00000162337"
"1","ENSG00000099814","false","ENSG00000099814"
"1","ENSG00000186472","false","ENSG00000186472"
"3","ENSG00000156860","false","ENSG00000156860"
"3","ENSG00000148411","false","ENSG00000148411"
"5","ENSG00000170604","false","ENSG00000170604"
"1","ENSG00000134982","false","ENSG00000134982"
"1","ENSG00000137193","false","ENSG00000137193"
"3","ENSG00000136451","false","ENSG00000136451"
"3","ENSG00000169592","false","ENSG00000169592"
"2","ENSG00000104859","false","ENSG00000104859"
"5","ENSG00000198728","false","ENSG00000198728"
"2","ENSG00000138767","false","ENSG00000138767"
"4","ENSG00000122515","false","ENSG00000122515"
"5","ENSG00000116604","false","ENSG00000116604"
"5","ENSG00000205922","false","ENSG00000205922"
"3","ENSG00000100084","false","ENSG00000100084"
"2","ENSG00000126464","false","ENSG00000126464"
"4","ENSG00000133243","false","ENSG00000133243"
"3","ENSG00000070444","false","ENSG00000070444"
"3","ENSG00000180357","false","ENSG00000180357"
"5","ENSG00000119950","false","ENSG00000119950"
"5","ENSG00000073282","false","ENSG00000073282"
"4","ENSG00000145495","false","ENSG00000145495"
"3","ENSG00000141582","false","ENSG00000141582"
"1","ENSG00000141542","false","ENSG00000141542"
"5","ENSG00000130940","false","ENSG00000130940"
"4","ENSG00000102858","false","ENSG00000102858"
"3","ENSG00000007545","false","ENSG00000007545"
"4","ENSG00000108306","false","ENSG00000108306"
"3","ENSG00000166503","false","ENSG00000166503"
"3","ENSG00000057935","false","ENSG00000057935"
"3","ENSG00000112624","false","ENSG00000112624"
"3","ENSG00000132964","false","ENSG00000132964"
"1","ENSG00000198597","false","ENSG00000198597"
"2","ENSG00000096063","false","ENSG00000096063"
"3","ENSG00000167674","false","ENSG00000167674"
"3","ENSG00000180592","false","ENSG00000180592"
"2","ENSG00000163660","false","ENSG00000163660"
"2","ENSG00000184343","false","ENSG00000184343"
"3","ENSG00000103479","false","ENSG00000103479"
"5","ENSG00000143458","false","ENSG00000143458"
"4","ENSG00000151148","false","ENSG00000151148"
"3","ENSG00000118900","false","ENSG00000118900"
"2","ENSG00000010244","false","ENSG00000010244"
"2","ENSG00000048828","false","ENSG00000048828"
"5","ENSG00000175215","false","ENSG00000175215"
"3","ENSG00000163848","false","ENSG00000163848"
"3","ENSG00000278588","false","ENSG00000278588"
"3","ENSG00000172493","false","ENSG00000172493"
"3","ENSG00000285827","false","ENSG00000285827"
"1","ENSG00000101109","false","ENSG00000101109"
"3","ENSG00000163125","false","ENSG00000163125"
"3","ENSG00000112282","false","ENSG00000112282"
"1","ENSG00000198162","false","ENSG00000198162"
"1","ENSG00000184156","false","ENSG00000184156"
"3","ENSG00000277224","false","ENSG00000277224"
"2","ENSG00000198700","false","ENSG00000198700"
"2","ENSG00000076067","false","ENSG00000076067"
"3","ENSG00000073584","false","ENSG00000073584"
"5","ENSG00000126733","false","ENSG00000126733"
"3","ENSG00000140455","false","ENSG00000140455"
"2","ENSG00000139910","false","ENSG00000139910"
"1","ENSG00000184564","false","ENSG00000184564"
"2","ENSG00000112183","false","ENSG00000112183"
"4","ENSG00000140367","false","ENSG00000140367"
"5","ENSG00000077092","false","ENSG00000077092"
"2","ENSG00000143889","false","ENSG00000143889"
"1","ENSG00000165379","false","ENSG00000165379"
"5","ENSG00000103449","false","ENSG00000103449"
"1","ENSG00000166025","false","ENSG00000166025"
"1","ENSG00000196220","false","ENSG00000196220"
"2","ENSG00000140488","false","ENSG00000140488"
"5","ENSG00000151615","false","ENSG00000151615"
"1","ENSG00000164741","false","ENSG00000164741"
"1","ENSG00000025796","false","ENSG00000025796"
"3","ENSG00000168826","false","ENSG00000168826"
"1","ENSG00000100731","false","ENSG00000100731"
"1","ENSG00000008294","false","ENSG00000008294"
"1","ENSG00000109158","false","ENSG00000109158"
"5","ENSG00000072736","false","ENSG00000072736"
"1","ENSG00000182256","false","ENSG00000182256"
"5","ENSG00000136720","false","ENSG00000136720"
"4","ENSG00000076321","false","ENSG00000076321"
"2","ENSG00000117751","false","ENSG00000117751"
"1","ENSG00000073803","false","ENSG00000073803"
"2","ENSG00000120029","false","ENSG00000120029"
"4","ENSG00000162298","false","ENSG00000162298"
"3","ENSG00000125812","false","ENSG00000125812"
"4","ENSG00000185278","false","ENSG00000185278"
"4","ENSG00000139990","false","ENSG00000139990"
"4","ENSG00000146021","false","ENSG00000146021"
"1","ENSG00000136636","false","ENSG00000136636"
"4","ENSG00000198642","false","ENSG00000198642"
"4","ENSG00000011114","false","ENSG00000011114"
"4","ENSG00000099949","false","ENSG00000099949"
"4","ENSG00000167487","false","ENSG00000167487"
"4","ENSG00000109790","false","ENSG00000109790"
"1","ENSG00000072832","false","ENSG00000072832"
"3","ENSG00000122779","false","ENSG00000122779"
"1","ENSG00000071205","false","ENSG00000071205"
"1","ENSG00000140750","false","ENSG00000140750"
"1","ENSG00000067798","false","ENSG00000067798"
"1","ENSG00000150867","false","ENSG00000150867"
"1","ENSG00000187239","false","ENSG00000187239"
"1","ENSG00000186439","false","ENSG00000186439"
"1","ENSG00000133627","false","ENSG00000133627"
"1","ENSG00000082805","false","ENSG00000082805"
"3","ENSG00000173889","false","ENSG00000173889"
"1","ENSG00000138101","false","ENSG00000138101"
"1","ENSG00000198648","false","ENSG00000198648"
"1","ENSG00000096696","false","ENSG00000096696"
"1","ENSG00000131711","false","ENSG00000131711"
"2","ENSG00000203867","false","ENSG00000203867"
"1","ENSG00000156113","false","ENSG00000156113"
"1","ENSG00000196218","false","ENSG00000196218"
"1","ENSG00000187323","false","ENSG00000187323"
"5","ENSG00000169554","false","ENSG00000169554"
"5","ENSG00000138795","false","ENSG00000138795"
"2","ENSG00000111596","false","ENSG00000111596"
"3","ENSG00000163872","false","ENSG00000163872"
"2","ENSG00000121579","false","ENSG00000121579"
"2","ENSG00000051596","false","ENSG00000051596"
"4","ENSG00000204366","false","ENSG00000204366"
"5","ENSG00000101115","false","ENSG00000101115"
"4","ENSG00000197579","false","ENSG00000197579"
"3","ENSG00000101189","false","ENSG00000101189"
"5","ENSG00000185811","false","ENSG00000185811"
"5","ENSG00000116017","false","ENSG00000116017"
"2","ENSG00000130227","false","ENSG00000130227"
"5","ENSG00000143995","false","ENSG00000143995"
"5","ENSG00000143842","false","ENSG00000143842"
"1","ENSG00000164742","false","ENSG00000164742"
"5","ENSG00000134532","false","ENSG00000134532"
"1","ENSG00000100784","false","ENSG00000100784"
"1","ENSG00000163788","false","ENSG00000163788"
"1","ENSG00000142949","false","ENSG00000142949"
"5","ENSG00000071564","false","ENSG00000071564"
"2","ENSG00000110844","false","ENSG00000110844"
"3","ENSG00000164758","false","ENSG00000164758"
"1","ENSG00000101489","false","ENSG00000101489"
"2","ENSG00000087087","false","ENSG00000087087"
"5","ENSG00000161405","false","ENSG00000161405"
"3","ENSG00000085185","false","ENSG00000085185"
"2","ENSG00000139697","false","ENSG00000139697"
"2","ENSG00000076770","false","ENSG00000076770"
"1","ENSG00000159842","false","ENSG00000159842"
"5","ENSG00000100105","false","ENSG00000100105"
"1","ENSG00000123338","false","ENSG00000123338"
"5","ENSG00000152284","false","ENSG00000152284"
"2","ENSG00000104967","false","ENSG00000104967"
"5","ENSG00000196092","false","ENSG00000196092"
"5","ENSG00000030419","false","ENSG00000030419"
"5","ENSG00000081059","false","ENSG00000081059"
"1","ENSG00000133612","false","ENSG00000133612"
"1","ENSG00000110422","false","ENSG00000110422"
"3","ENSG00000124575","false","ENSG00000124575"
"5","ENSG00000198911","false","ENSG00000198911"
"1","ENSG00000160410","false","ENSG00000160410"
"5","ENSG00000273706","false","ENSG00000273706"
"3","ENSG00000161939","false","ENSG00000161939"
"5","ENSG00000204612","false","ENSG00000204612"
"5","ENSG00000143190","false","ENSG00000143190"
"3","ENSG00000101544","false","ENSG00000101544"
"3","ENSG00000267796","false","ENSG00000267796"
"5","ENSG00000064655","false","ENSG00000064655"
"3","ENSG00000143033","false","ENSG00000143033"
"1","ENSG00000145451","false","ENSG00000145451"
"3","ENSG00000278677","false","ENSG00000278677"
"3","ENSG00000056487","false","ENSG00000056487"
"2","ENSG00000122870","false","ENSG00000122870"
"3","ENSG00000080839","false","ENSG00000080839"
"1","ENSG00000105613","false","ENSG00000105613"
"3","ENSG00000196747","false","ENSG00000196747"
"3","ENSG00000278463","false","ENSG00000278463"
"3","ENSG00000274997","false","ENSG00000274997"
"3","ENSG00000184270","false","ENSG00000184270"
"2","ENSG00000153944","false","ENSG00000153944"
"2","ENSG00000135097","false","ENSG00000135097"
"2","ENSG00000137449","false","ENSG00000137449"
"5","ENSG00000168264","false","ENSG00000168264"
"1","ENSG00000184007","false","ENSG00000184007"
"1","ENSG00000077147","false","ENSG00000077147"
"1","ENSG00000114978","false","ENSG00000114978"
"3","ENSG00000288859","false","ENSG00000288859"
"1","ENSG00000186094","false","ENSG00000186094"
"3","ENSG00000276903","false","ENSG00000276903"
"3","ENSG00000196787","false","ENSG00000196787"
"3","ENSG00000103460","false","ENSG00000103460"
"3","ENSG00000148143","false","ENSG00000148143"
"3","ENSG00000275221","false","ENSG00000275221"
"3","ENSG00000165417","false","ENSG00000165417"
"5","ENSG00000169184","false","ENSG00000169184"
"3","ENSG00000111752","false","ENSG00000111752"
"3","ENSG00000151612","false","ENSG00000151612"
"5","ENSG00000275410","false","ENSG00000275410"
"4","ENSG00000144712","false","ENSG00000144712"
"5","ENSG00000184302","false","ENSG00000184302"
"3","ENSG00000168772","false","ENSG00000168772"
"5","ENSG00000089116","false","ENSG00000089116"
"5","ENSG00000256463","false","ENSG00000256463"
"5","ENSG00000125285","false","ENSG00000125285"
"5","ENSG00000184486","false","ENSG00000184486"
"5","ENSG00000121068","false","ENSG00000121068"
