dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.809787, 0.060959)","(0.892774, 0.028784)","(0.729094, 0.09317)","(0.658068, 0.123017)","(0.833661, 0.055819)","(0.62809, 0.095854)","(0.658068, 0.123017)","(0.961505, 0.015675)","(0.675346, 0.095564)",lgbm
cat_1_sd,"(0.851166, 0.044024)","(0.901714, 0.024853)","(0.776181, 0.06251)","(0.758841, 0.084543)","(0.79841, 0.058823)","(0.66281, 0.0754)","(0.758841, 0.084543)","(0.94349, 0.017972)","(0.71526, 0.077202)",lgbm
cat_1_2,"(0.835736, 0.022821)","(0.803384, 0.019916)","(0.673551, 0.025313)","(0.894879, 0.055522)","(0.541567, 0.029575)","(0.508198, 0.028251)","(0.894879, 0.055522)","(0.776592, 0.031343)","(0.58178, 0.03798)",lgbm
cat_1_2_sd,"(0.835167, 0.011682)","(0.778533, 0.011462)","(0.657451, 0.012418)","(0.938647, 0.03735)","(0.50655, 0.016022)","(0.489099, 0.014172)","(0.938647, 0.03735)","(0.731687, 0.021854)","(0.569057, 0.018907)",lgbm
cat_1_2_3,"(0.827897, 0.024995)","(0.769607, 0.024907)","(0.648019, 0.029499)","(0.934396, 0.041149)","(0.496637, 0.029029)","(0.479318, 0.032618)","(0.934396, 0.041149)","(0.721398, 0.030625)","(0.555705, 0.043311)",lgbm
complete,"(0.822777, 0.012984)","(0.749741, 0.02175)","(0.634307, 0.018261)","(0.956232, 0.030678)","(0.475334, 0.023439)","(0.464099, 0.01949)","(0.956232, 0.030678)","(0.689322, 0.033308)","(0.543482, 0.023439)",lgbm
