dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.853688, 0.032853)","(0.871903, 0.025742)","(0.744185, 0.048084)","(0.820386, 0.053323)","(0.682301, 0.053104)","(0.602109, 0.060411)","(0.820386, 0.053323)","(0.886989, 0.024463)","(0.665509, 0.064152)",lr
cat_1_sd,"(0.859292, 0.02712)","(0.870918, 0.022559)","(0.746787, 0.040598)","(0.837971, 0.041787)","(0.674491, 0.046951)","(0.603062, 0.052034)","(0.837971, 0.041787)","(0.880612, 0.022078)","(0.669172, 0.054392)",lr
cat_1_2,"(0.840438, 0.025441)","(0.832205, 0.018372)","(0.697839, 0.030863)","(0.855459, 0.044427)","(0.589784, 0.0288)","(0.538013, 0.034657)","(0.855459, 0.044427)","(0.825418, 0.01738)","(0.606948, 0.044359)",lr
cat_1_2_sd,"(0.840386, 0.032495)","(0.832186, 0.022585)","(0.697685, 0.040444)","(0.855362, 0.052347)","(0.589262, 0.034323)","(0.538412, 0.045825)","(0.855362, 0.052347)","(0.825409, 0.015991)","(0.60659, 0.057369)",lr
cat_1_2_3,"(0.845634, 0.016586)","(0.833195, 0.016801)","(0.702578, 0.023622)","(0.868406, 0.027689)","(0.590628, 0.029199)","(0.542821, 0.028002)","(0.868406, 0.027689)","(0.822862, 0.020808)","(0.614293, 0.03241)",lr
complete,"(0.838654, 0.029329)","(0.82225, 0.015105)","(0.688214, 0.030336)","(0.868599, 0.058275)","(0.570348, 0.018892)","(0.526053, 0.034025)","(0.868599, 0.058275)","(0.80871, 0.010627)","(0.596432, 0.046351)",lr
