dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.76219, 0.047698)","(0.788483, 0.023116)","(0.601472, 0.055601)","(0.714396, 0.113505)","(0.525307, 0.038073)","(0.440913, 0.049603)","(0.714396, 0.113505)","(0.809983, 0.035423)","(0.476289, 0.072523)",lr
cat_1_sd,"(0.781268, 0.038667)","(0.779553, 0.027419)","(0.616351, 0.042279)","(0.784638, 0.092252)","(0.511643, 0.041678)","(0.450182, 0.042368)","(0.784638, 0.092252)","(0.777899, 0.041975)","(0.496222, 0.062117)",lr
cat_1_2,"(0.789919, 0.049093)","(0.773612, 0.030802)","(0.620074, 0.053337)","(0.819903, 0.103124)","(0.501159, 0.04339)","(0.453594, 0.052305)","(0.819903, 0.103124)","(0.759934, 0.036494)","(0.503793, 0.080799)",lr
cat_1_2_sd,"(0.793583, 0.043549)","(0.769627, 0.030752)","(0.621741, 0.048621)","(0.837488, 0.083788)","(0.495814, 0.040299)","(0.453821, 0.04935)","(0.837488, 0.083788)","(0.749677, 0.033438)","(0.506568, 0.073376)",lr
cat_1_2_3,"(0.790026, 0.039807)","(0.766647, 0.031326)","(0.61762, 0.043567)","(0.832947, 0.086641)","(0.493482, 0.040902)","(0.449419, 0.044685)","(0.832947, 0.086641)","(0.747105, 0.043055)","(0.501312, 0.066159)",lr
complete,"(0.789636, 0.03947)","(0.763652, 0.029261)","(0.615624, 0.043213)","(0.837295, 0.082258)","(0.488567, 0.036166)","(0.44693, 0.044677)","(0.837295, 0.082258)","(0.741977, 0.03724)","(0.498718, 0.065391)",lr
