dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.856576, 0.027966)","(0.861982, 0.023734)","(0.735978, 0.040682)","(0.846667, 0.054554)","(0.653641, 0.052171)","(0.588399, 0.052126)","(0.846667, 0.054554)","(0.866485, 0.029951)","(0.656421, 0.053784)",lr
cat_1_sd,"(0.857252, 0.034579)","(0.851076, 0.03557)","(0.727841, 0.057158)","(0.868599, 0.054626)","(0.630231, 0.077767)","(0.578156, 0.075798)","(0.868599, 0.054626)","(0.845906, 0.04332)","(0.6472, 0.075755)",lr
cat_1_2,"(0.842943, 0.034746)","(0.81928, 0.026263)","(0.689729, 0.042126)","(0.886184, 0.064834)","(0.565893, 0.0404)","(0.528377, 0.04704)","(0.886184, 0.064834)","(0.799702, 0.029386)","(0.600763, 0.060371)",lr
cat_1_2_sd,"(0.843285, 0.035512)","(0.822265, 0.028879)","(0.692582, 0.045239)","(0.881739, 0.062156)","(0.571645, 0.045843)","(0.532099, 0.051334)","(0.881739, 0.062156)","(0.80483, 0.031903)","(0.603558, 0.063896)",lr
cat_1_2_3,"(0.844472, 0.033968)","(0.81928, 0.030125)","(0.691469, 0.044825)","(0.890531, 0.054698)","(0.566377, 0.046721)","(0.530398, 0.051807)","(0.890531, 0.054698)","(0.798412, 0.033422)","(0.603027, 0.062671)",lr
complete,"(0.841353, 0.037394)","(0.81927, 0.033414)","(0.68953, 0.049695)","(0.881739, 0.062156)","(0.567874, 0.052588)","(0.52888, 0.056736)","(0.881739, 0.062156)","(0.800968, 0.038191)","(0.599571, 0.069166)",lr
