dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.859762, 0.048529)","(0.885818, 0.035742)","(0.763749, 0.07112)","(0.811981, 0.072691)","(0.721142, 0.070361)","(0.633199, 0.091353)","(0.811981, 0.072691)","(0.907543, 0.025326)","(0.691033, 0.094726)",lr
cat_1_sd,"(0.864527, 0.035448)","(0.871923, 0.029909)","(0.751647, 0.053889)","(0.851014, 0.046375)","(0.67349, 0.05882)","(0.6095, 0.070565)","(0.851014, 0.046375)","(0.87804, 0.025684)","(0.675497, 0.072406)",lr
cat_1_2,"(0.841491, 0.020038)","(0.829225, 0.026589)","(0.69761, 0.031574)","(0.864058, 0.042058)","(0.587372, 0.045791)","(0.537784, 0.038479)","(0.864058, 0.042058)","(0.818925, 0.039207)","(0.607967, 0.04206)",lr
cat_1_2_sd,"(0.855181, 0.024027)","(0.8312, 0.029374)","(0.708607, 0.038612)","(0.89913, 0.02948)","(0.586202, 0.048932)","(0.55027, 0.04773)","(0.89913, 0.02948)","(0.811232, 0.03681)","(0.625595, 0.051152)",lr
cat_1_2_3,"(0.842921, 0.021628)","(0.82426, 0.029423)","(0.694991, 0.034037)","(0.877198, 0.04259)","(0.577911, 0.047056)","(0.534279, 0.040906)","(0.877198, 0.04259)","(0.808644, 0.042725)","(0.606066, 0.044819)",lr
complete,"(0.856021, 0.016648)","(0.830205, 0.027734)","(0.708439, 0.031741)","(0.903382, 0.022948)","(0.584544, 0.04568)","(0.549549, 0.039671)","(0.903382, 0.022948)","(0.80866, 0.039189)","(0.62624, 0.039874)",lr
