dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.867398, 0.021524)","(0.902704, 0.016349)","(0.789156, 0.032684)","(0.802802, 0.038173)","(0.777682, 0.045594)","(0.669379, 0.045265)","(0.802802, 0.038173)","(0.931993, 0.01693)","(0.726853, 0.043387)",lr
cat_1_sd,"(0.857014, 0.036069)","(0.876868, 0.019678)","(0.750299, 0.04367)","(0.82058, 0.067361)","(0.691934, 0.028462)","(0.610168, 0.05222)","(0.82058, 0.067361)","(0.893449, 0.008741)","(0.674112, 0.058864)",lr
cat_1_2,"(0.853588, 0.020473)","(0.831141, 0.028352)","(0.707358, 0.032601)","(0.894686, 0.02571)","(0.586488, 0.043234)","(0.548445, 0.038585)","(0.894686, 0.02571)","(0.81249, 0.037644)","(0.623559, 0.042926)",lr
cat_1_2_sd,"(0.846557, 0.014453)","(0.82026, 0.013826)","(0.692863, 0.016155)","(0.894686, 0.04237)","(0.566617, 0.023669)","(0.530305, 0.018945)","(0.894686, 0.04237)","(0.798428, 0.025134)","(0.605986, 0.02296)",lr
cat_1_2_3,"(0.850937, 0.018528)","(0.822191, 0.026128)","(0.698257, 0.031212)","(0.903478, 0.032644)","(0.570763, 0.042036)","(0.537212, 0.038179)","(0.903478, 0.032644)","(0.798395, 0.036833)","(0.613747, 0.039279)",lr
complete,"(0.845574, 0.019026)","(0.816265, 0.014966)","(0.68907, 0.02282)","(0.89913, 0.040314)","(0.55927, 0.023031)","(0.525819, 0.026798)","(0.89913, 0.040314)","(0.792018, 0.019947)","(0.601545, 0.032205)",lr
