dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.799905, 0.035754)","(0.803364, 0.03425)","(0.647739, 0.050468)","(0.793623, 0.04611)","(0.548299, 0.054329)","(0.483624, 0.055098)","(0.793623, 0.04611)","(0.806187, 0.035772)","(0.535633, 0.069663)",lr
cat_1_sd,"(0.808359, 0.039808)","(0.792429, 0.046872)","(0.649576, 0.05757)","(0.837488, 0.034063)","(0.532635, 0.065699)","(0.484405, 0.061189)","(0.837488, 0.034063)","(0.779231, 0.053775)","(0.540905, 0.079295)",lr
cat_1_2,"(0.759967, 0.03951)","(0.715024, 0.035354)","(0.572984, 0.042703)","(0.842126, 0.063599)","(0.435038, 0.037678)","(0.403482, 0.039207)","(0.842126, 0.063599)","(0.677808, 0.039256)","(0.439471, 0.067668)",lr
cat_1_2_sd,"(0.780308, 0.017922)","(0.72988, 0.024595)","(0.594553, 0.02224)","(0.87256, 0.035939)","(0.451766, 0.025404)","(0.422867, 0.022136)","(0.87256, 0.035939)","(0.688056, 0.035521)","(0.473983, 0.031982)",lr
cat_1_2_3,"(0.780998, 0.023613)","(0.730856, 0.031584)","(0.59599, 0.030138)","(0.872657, 0.026181)","(0.453327, 0.032205)","(0.424582, 0.029942)","(0.872657, 0.026181)","(0.689338, 0.0401)","(0.475309, 0.042497)",lr
complete,"(0.738921, 0.031926)","(0.687252, 0.033388)","(0.547415, 0.035515)","(0.833333, 0.059431)","(0.408624, 0.033408)","(0.378862, 0.032074)","(0.833333, 0.059431)","(0.644508, 0.044485)","(0.402497, 0.055316)",lr
