dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.805259, 0.035405)","(0.850032, 0.023312)","(0.685676, 0.049594)","(0.723478, 0.063714)","(0.653301, 0.0501)","(0.537109, 0.055089)","(0.723478, 0.063714)","(0.887039, 0.020083)","(0.589725, 0.065308)",lr
cat_1_sd,"(0.793003, 0.033358)","(0.811329, 0.034128)","(0.647462, 0.050605)","(0.759324, 0.053165)","(0.567245, 0.062908)","(0.486366, 0.059021)","(0.759324, 0.053165)","(0.826683, 0.041422)","(0.534928, 0.068829)",lr
cat_1_2,"(0.76747, 0.021552)","(0.7339, 0.032151)","(0.586572, 0.027723)","(0.828986, 0.028603)","(0.454981, 0.033342)","(0.415789, 0.027407)","(0.828986, 0.028603)","(0.705955, 0.044173)","(0.456063, 0.040257)",lr
cat_1_2_sd,"(0.769351, 0.020313)","(0.731895, 0.02516)","(0.586647, 0.023303)","(0.837874, 0.031842)","(0.451946, 0.02491)","(0.415498, 0.022725)","(0.837874, 0.031842)","(0.700827, 0.03383)","(0.457536, 0.035468)",lr
cat_1_2_3,"(0.76272, 0.021384)","(0.717004, 0.037304)","(0.577025, 0.027684)","(0.846473, 0.027548)","(0.439031, 0.034037)","(0.406013, 0.027151)","(0.846473, 0.027548)","(0.678966, 0.05307)","(0.445183, 0.039047)",lr
complete,"(0.762833, 0.025494)","(0.717004, 0.029443)","(0.576215, 0.028375)","(0.846667, 0.032952)","(0.437227, 0.027887)","(0.405317, 0.0271)","(0.846667, 0.032952)","(0.678999, 0.036597)","(0.444064, 0.043817)",lr
