dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.854701, 0.034458)","(0.882853, 0.024845)","(0.756607, 0.049142)","(0.803092, 0.055512)","(0.716166, 0.05081)","(0.621829, 0.060736)","(0.803092, 0.055512)","(0.906311, 0.019612)","(0.682232, 0.065608)",lr
cat_1_sd,"(0.862422, 0.045833)","(0.870957, 0.033705)","(0.748588, 0.063503)","(0.846763, 0.068391)","(0.670937, 0.059776)","(0.60684, 0.075874)","(0.846763, 0.068391)","(0.878081, 0.023853)","(0.671554, 0.086352)",lr
cat_1_2,"(0.841894, 0.038752)","(0.832186, 0.014706)","(0.697054, 0.038389)","(0.85971, 0.092792)","(0.588821, 0.021143)","(0.538476, 0.040076)","(0.85971, 0.092792)","(0.824078, 0.023313)","(0.60907, 0.056264)",lr
cat_1_2_sd,"(0.845315, 0.041434)","(0.830205, 0.020251)","(0.6982, 0.045013)","(0.872947, 0.08501)","(0.582922, 0.029135)","(0.53941, 0.04871)","(0.872947, 0.08501)","(0.817684, 0.015363)","(0.610801, 0.066013)",lr
cat_1_2_3,"(0.839239, 0.039943)","(0.823265, 0.018433)","(0.688614, 0.041951)","(0.868502, 0.084641)","(0.571658, 0.025046)","(0.527774, 0.044339)","(0.868502, 0.084641)","(0.809975, 0.016005)","(0.598072, 0.062681)",lr
complete,"(0.850209, 0.035698)","(0.828225, 0.01848)","(0.700441, 0.038232)","(0.890435, 0.071332)","(0.577933, 0.02501)","(0.540794, 0.042114)","(0.890435, 0.071332)","(0.809983, 0.013654)","(0.61524, 0.057389)",lr
