dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.835906, 0.03908)","(0.901714, 0.024932)","(0.766771, 0.061149)","(0.715459, 0.069696)","(0.82901, 0.06104)","(0.660248, 0.077108)","(0.715459, 0.069696)","(0.956352, 0.017395)","(0.708998, 0.074594)",lr
cat_1_sd,"(0.868337, 0.011136)","(0.856012, 0.016309)","(0.737597, 0.014486)","(0.890628, 0.054619)","(0.634723, 0.05182)","(0.587444, 0.022778)","(0.890628, 0.054619)","(0.846046, 0.036053)","(0.663701, 0.016197)",lr
cat_1_2,"(0.857521, 0.040061)","(0.844155, 0.037975)","(0.721368, 0.056588)","(0.881932, 0.044167)","(0.61092, 0.059799)","(0.568169, 0.067351)","(0.881932, 0.044167)","(0.83311, 0.03653)","(0.638673, 0.078425)",lr
cat_1_2_sd,"(0.867149, 0.029936)","(0.847126, 0.029734)","(0.72952, 0.044092)","(0.903768, 0.031997)","(0.612248, 0.049119)","(0.576545, 0.055213)","(0.903768, 0.031997)","(0.830529, 0.030366)","(0.652067, 0.060206)",lr
cat_1_2_3,"(0.870896, 0.020299)","(0.848072, 0.017041)","(0.731526, 0.025191)","(0.91256, 0.030268)","(0.610697, 0.024765)","(0.577618, 0.031261)","(0.91256, 0.030268)","(0.829231, 0.016958)","(0.65628, 0.036206)",lr
complete,"(0.868821, 0.023579)","(0.840131, 0.022454)","(0.723686, 0.032184)","(0.921256, 0.029136)","(0.596242, 0.03369)","(0.567899, 0.039966)","(0.921256, 0.029136)","(0.816385, 0.02322)","(0.647624, 0.044732)",lr
