dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.852601, 0.035933)","(0.915615, 0.021664)","(0.797612, 0.053121)","(0.737295, 0.063383)","(0.869941, 0.04349)","(0.703265, 0.069984)","(0.737295, 0.063383)","(0.967907, 0.010727)","(0.749265, 0.065103)",lr
cat_1_sd,"(0.88271, 0.021633)","(0.89968, 0.027924)","(0.795799, 0.039841)","(0.851401, 0.059784)","(0.756952, 0.082748)","(0.674895, 0.057722)","(0.851401, 0.059784)","(0.91402, 0.045937)","(0.737314, 0.049502)",lr
cat_1_2,"(0.894718, 0.024674)","(0.889799, 0.018497)","(0.788057, 0.034025)","(0.903671, 0.040026)","(0.6992, 0.035519)","(0.65456, 0.044683)","(0.903671, 0.040026)","(0.885765, 0.016327)","(0.726327, 0.046214)",lr
cat_1_2_sd,"(0.885982, 0.017912)","(0.873908, 0.012528)","(0.765344, 0.022475)","(0.908019, 0.03167)","(0.661731, 0.021855)","(0.622062, 0.028558)","(0.908019, 0.03167)","(0.863945, 0.011564)","(0.698207, 0.031394)",lr
cat_1_2_3,"(0.886472, 0.017932)","(0.869928, 0.014335)","(0.761575, 0.024188)","(0.916715, 0.025233)","(0.651403, 0.023234)","(0.616555, 0.030689)","(0.916715, 0.025233)","(0.856228, 0.011856)","(0.69431, 0.033558)",lr
complete,"(0.877402, 0.024597)","(0.851062, 0.022696)","(0.738372, 0.035256)","(0.925507, 0.029326)","(0.614497, 0.037069)","(0.58655, 0.043908)","(0.925507, 0.029326)","(0.829297, 0.021481)","(0.666594, 0.047986)",lr
