Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
AUTS2,ENSG00000158321,0.0003607158659848,0.9996392841340151,7,1.0
ADNP,ENSG00000101126,0.0007507351686352,0.9992492648313648,20,1.0
MBD5,ENSG00000204406,0.0008976320653292,0.9991023679346708,2,1.0
CHD8,ENSG00000100888,0.0009005767182795,0.9990994232817204,14,1.0
PTCHD1,ENSG00000165186,0.0011408613395147,0.9988591386604851,X,1.0
RALGAPB,ENSG00000170471,0.0011880539994002,0.9988119460005996,20,1.0
SYNGAP1,ENSG00000197283,0.0012484290745742,0.9987515709254258,6,1.0
MED13L,ENSG00000123066,0.001559102033333,0.9984408979666668,12,1.0
IQSEC2,ENSG00000124313,0.0017286830344702,0.9982713169655296,X,1.0
SETD5,ENSG00000168137,0.0026101807037938,0.9973898192962062,3,1.0
NLGN3,ENSG00000196338,0.0033490243836034,0.9966509756163966,X,1.0
KMT5B,ENSG00000110066,0.0033818771772893,0.9966181228227108,11,1.0
NLGN4X,ENSG00000146938,0.0036173692504245,0.9963826307495754,X,1.0
MECP2,ENSG00000169057,0.0037197064661238,0.996280293533876,X,1.0
ANKRD11,ENSG00000167522,0.0038436799832427,0.9961563200167572,16,1.0
CDKL5,ENSG00000008086,0.0039139315145462,0.9960860684854538,X,1.0
PCDH19,ENSG00000165194,0.0043111933494189,0.995688806650581,X,1.0
TBR1,ENSG00000136535,0.004709297711877,0.995290702288123,2,1.0
ARID1B,ENSG00000049618,0.0047253744612549,0.995274625538745,6,1.0
ASH1L,ENSG00000116539,0.0053496533661784,0.9946503466338216,1,1.0
MYT1L,ENSG00000186487,0.0055681438536,0.9944318561464,2,1.0
FOXP2,ENSG00000128573,0.0056029612739245,0.9943970387260754,7,1.0
PHF3,ENSG00000118482,0.0060978186996412,0.9939021813003588,6,1.0
ASXL3,ENSG00000141431,0.0061562701102985,0.9938437298897016,18,1.0
NRXN1,ENSG00000179915,0.0086553496604249,0.9913446503395752,2,1.0
TCF20,ENSG00000100207,0.0093833933902263,0.9906166066097736,22,1.0
ARX,ENSG00000004848,0.009807460991837,0.990192539008163,X,1.0
GIGYF1,ENSG00000146830,0.0099384183281745,0.9900615816718256,7,1.0
SLC9A6,ENSG00000198689,0.0099423996321906,0.9900576003678092,X,1.0
NEXMIF,ENSG00000050030,0.0106212826828684,0.9893787173171316,X,1.0
FMR1,ENSG00000102081,0.0116928349944704,0.9883071650055296,X,1.0
SHANK2,ENSG00000162105,0.0120524379209034,0.9879475620790964,11,1.0
SCN2A,ENSG00000136531,0.0132380913392364,0.9867619086607636,2,1.0
RELN,ENSG00000189056,0.0136983428295608,0.9863016571704392,7,1.0
SLC25A22,ENSG00000177542,0.0140218947055004,0.9859781052944996,11,
ZNF292,ENSG00000188994,0.0144057978891692,0.9855942021108308,6,1.0
AFF2,ENSG00000155966,0.0149165012439899,0.98508349875601,X,1.0
NOVA2,ENSG00000104967,0.0164709368947699,0.98352906310523,19,
EHMT1,ENSG00000181090,0.0171457993437176,0.9828542006562824,9,1.0
MYCBP2,ENSG00000005810,0.0175481018334374,0.9824518981665624,13,1.0
SLITRK2,ENSG00000185985,0.0181165828966523,0.9818834171033476,X,
CHAMP1,ENSG00000198824,0.018131045098903,0.9818689549010968,13,1.0
DSCAM,ENSG00000171587,0.0183303146017206,0.9816696853982794,21,1.0
ACTR5,ENSG00000101442,0.0188983333547985,0.9811016666452016,20,
PHF2,ENSG00000197724,0.0191189707922315,0.9808810292077684,9,1.0
KDM3B,ENSG00000120733,0.0201209658401627,0.9798790341598372,5,1.0
NIPBL,ENSG00000164190,0.0211080689479253,0.9788919310520746,5,1.0
NBEA,ENSG00000172915,0.0223603973086378,0.9776396026913622,13,1.0
IRF2BPL,ENSG00000119669,0.0228266329354819,0.977173367064518,14,1.0
SMARCC2,ENSG00000139613,0.0234398982936195,0.9765601017063804,12,1.0
FKBP4,ENSG00000004478,0.0253125277216359,0.974687472278364,12,
SRCAP,ENSG00000080603,0.0267312558727873,0.9732687441272126,16,1.0
ITIH1,ENSG00000055957,0.027663266828089,0.9723367331719108,3,
GRIN2B,ENSG00000273079,0.0280978519999357,0.9719021480000642,12,1.0
SCN1A,ENSG00000144285,0.0282682292823849,0.9717317707176152,2,1.0
DLG4,ENSG00000132535,0.0287617071222912,0.9712382928777088,17,1.0
USH2A,ENSG00000042781,0.0292256890814578,0.9707743109185422,1,2.0
NAA15,ENSG00000164134,0.0293561328629586,0.9706438671370412,4,1.0
NLGN2,ENSG00000169992,0.029939426586986,0.970060573413014,17,1.0
HUWE1,ENSG00000086758,0.0302830915666,0.9697169084334,X,
DEPDC5,ENSG00000100150,0.031095744263231,0.968904255736769,22,
PHF8,ENSG00000172943,0.0312638884329862,0.9687361115670138,X,
USP19,ENSG00000172046,0.0314628362652219,0.968537163734778,3,
RUVBL2,ENSG00000183207,0.0330225896620148,0.9669774103379852,19,
BRSK2,ENSG00000174672,0.0330568022635727,0.9669431977364272,11,1.0
MGST3,ENSG00000143198,0.0336125091444899,0.96638749085551,1,
NTNG2,ENSG00000196358,0.0337068467187857,0.9662931532812142,9,
STXBP1,ENSG00000136854,0.0343505672748967,0.9656494327251032,9,1.0
ZBTB20,ENSG00000181722,0.0345776589490677,0.9654223410509324,3,1.0
PACS1,ENSG00000175115,0.0347574119431182,0.9652425880568818,11,1.0
ITIH3,ENSG00000162267,0.0348419323676725,0.9651580676323276,3,
WAC,ENSG00000095787,0.0350630053035858,0.964936994696414,10,1.0
FBRSL1,ENSG00000112787,0.0351175898092983,0.9648824101907016,12,
TAOK1,ENSG00000160551,0.0353256253926664,0.9646743746073336,17,1.0
SETBP1,ENSG00000152217,0.0354709760160761,0.9645290239839238,18,1.0
MED13,ENSG00000108510,0.0356726663579616,0.9643273336420384,17,1.0
ZRANB1,ENSG00000019995,0.0373853579875459,0.962614642012454,10,
GRIN2A,ENSG00000183454,0.0374140251797491,0.9625859748202508,16,1.0
NRXN3,ENSG00000021645,0.0391517951432397,0.9608482048567604,14,1.0
BRWD3,ENSG00000165288,0.0402796614924011,0.9597203385075987,X,
KMT2E,ENSG00000005483,0.0410914817737614,0.9589085182262386,7,1.0
GABRB3,ENSG00000166206,0.0412171175077376,0.9587828824922624,15,1.0
ARHGEF9,ENSG00000131089,0.041460480257674,0.958539519742326,X,1.0
SLC6A1,ENSG00000157103,0.0426868093149455,0.9573131906850544,3,1.0
TBL1XR1,ENSG00000177565,0.043402800306178,0.956597199693822,3,1.0
RPP25,ENSG00000178718,0.0436212203071866,0.9563787796928134,15,
KDM5C,ENSG00000126012,0.0444392867007732,0.9555607132992268,X,1.0
ZMYND8,ENSG00000101040,0.0445481171976495,0.9554518828023504,20,1.0
GIGYF2,ENSG00000204120,0.0446721212068449,0.9553278787931552,2,1.0
PRR12,ENSG00000126464,0.0448384511085286,0.9551615488914712,19,1.0
RUVBL1,ENSG00000175792,0.0456220727682246,0.9543779272317754,3,
KCTD7,ENSG00000243335,0.0471876682336495,0.9528123317663504,7,
RLIM,ENSG00000131263,0.0474585420440953,0.9525414579559046,X,
RAI1,ENSG00000108557,0.0495413066192944,0.9504586933807057,17,1.0
TCEAL4,ENSG00000133142,0.0498360658379039,0.950163934162096,X,
FRMPD4,ENSG00000169933,0.0499702509748974,0.9500297490251024,X,
FOXG1,ENSG00000176165,0.0501551233437009,0.949844876656299,14,1.0
CHD2,ENSG00000173575,0.0503432455184872,0.9496567544815128,15,1.0
KMT2C,ENSG00000055609,0.0503583753086972,0.9496416246913028,7,1.0
WDFY3,ENSG00000163625,0.0509362318311069,0.949063768168893,4,1.0
HLA-B,ENSG00000234745,0.0514968626061235,0.9485031373938764,6,2.0
TANC2,ENSG00000170921,0.0534370175223943,0.9465629824776056,17,1.0
PCYT1A,ENSG00000161217,0.0544857133246222,0.9455142866753776,3,
SUOX,ENSG00000139531,0.058706158015549,0.941293841984451,12,
CELF4,ENSG00000101489,0.0594691703683417,0.9405308296316582,18,1.0
CTCF,ENSG00000102974,0.0612888955728976,0.9387111044271024,16,1.0
ACTL6B,ENSG00000077080,0.0616777935128372,0.9383222064871628,7,
OTUD7B,ENSG00000264522,0.0631067885361508,0.9368932114638492,1,
RNF41,ENSG00000181852,0.0636224225608652,0.9363775774391347,12,
DIO3,ENSG00000197406,0.0648000575014128,0.9351999424985872,14,
TRIM8,ENSG00000171206,0.0671072227232624,0.9328927772767376,10,3.0
YY1,ENSG00000100811,0.0681208907012688,0.9318791092987312,14,1.0
HMGA1,ENSG00000137309,0.0706382350597426,0.9293617649402574,6,
GSTP1,ENSG00000084207,0.0711550356509708,0.9288449643490292,11,
SART1,ENSG00000175467,0.0712992322573115,0.9287007677426884,11,
CDK11A,ENSG00000008128,0.0713284965603582,0.9286715034396418,1,
UBE3A,ENSG00000114062,0.0713866878882786,0.9286133121117214,15,1.0
FAM20C,ENSG00000177706,0.0715238157185653,0.9284761842814346,7,
SLC39A7,ENSG00000112473,0.0715434039426482,0.9284565960573518,6,
OPCML,ENSG00000183715,0.0723854251662627,0.9276145748337372,11,
FRK,ENSG00000111816,0.0724662191487083,0.9275337808512916,6,2.0
HLA-C,ENSG00000204525,0.072622945989963,0.927377054010037,6,
DDX20,ENSG00000064703,0.0730389825621559,0.926961017437844,1,
SON,ENSG00000159140,0.0731036959199364,0.9268963040800636,21,1.0
MT3,ENSG00000087250,0.0734323282586063,0.9265676717413937,16,
SMARCA2,ENSG00000080503,0.0738029163940607,0.9261970836059392,9,1.0
NRXN2,ENSG00000110076,0.0746718258757902,0.9253281741242098,11,1.0
DEAF1,ENSG00000177030,0.0757073171825337,0.9242926828174662,11,1.0
PPP2R5D,ENSG00000112640,0.0764679002435858,0.923532099756414,6,1.0
TFPT,ENSG00000105619,0.0764747713802113,0.9235252286197888,19,
MAGEL2,ENSG00000254585,0.076652350001281,0.923347649998719,15,1.0
USP9X,ENSG00000124486,0.0769669051902038,0.923033094809796,X,1.0
ROS1,ENSG00000047936,0.0783854258206763,0.9216145741793236,6,
COLEC10,ENSG00000184374,0.0787906012850667,0.9212093987149332,8,
DAP3,ENSG00000132676,0.0788062786168406,0.9211937213831594,1,
DCTN5,ENSG00000166847,0.078839641007338,0.921160358992662,16,
STIMATE,ENSG00000213533,0.078903436644082,0.921096563355918,3,
BTBD9,ENSG00000183826,0.0794700869848756,0.9205299130151244,6,
TLK2,ENSG00000146872,0.0819671562538775,0.9180328437461224,17,1.0
KMT2A,ENSG00000118058,0.0820507647561556,0.9179492352438444,11,1.0
AHDC1,ENSG00000126705,0.0824633976746908,0.9175366023253092,1,1.0
KANSL1,ENSG00000120071,0.0825853484847508,0.9174146515152491,17,1.0
XPO5,ENSG00000124571,0.0828011737450428,0.9171988262549572,6,
UMPS,ENSG00000114491,0.0828184359681863,0.9171815640318136,3,
SYN1,ENSG00000008056,0.0829485306921041,0.9170514693078958,X,1.0
FAM20A,ENSG00000108950,0.0829591521832525,0.9170408478167474,17,
BCL11A,ENSG00000119866,0.0833340490455152,0.9166659509544848,2,1.0
PKDCC,ENSG00000162878,0.0839014946247116,0.9160985053752884,2,
PZP,ENSG00000126838,0.0843299937270785,0.9156700062729216,12,
AKR7A3,ENSG00000162482,0.0843898328297829,0.915610167170217,1,
ITIH5,ENSG00000123243,0.085038675227004,0.914961324772996,10,
PSG1,ENSG00000231924,0.0856828562942921,0.9143171437057078,19,
BAZ2B,ENSG00000123636,0.0861054997406052,0.9138945002593948,2,1.0
RCN1,ENSG00000049449,0.086210218025853,0.913789781974147,11,
TRAF3IP2,ENSG00000056972,0.0870166029141574,0.9129833970858424,6,
AS3MT,ENSG00000214435,0.0895592463970342,0.9104407536029656,10,
ZSWIM6,ENSG00000130449,0.0896945524438431,0.9103054475561568,5,
MFRP,ENSG00000235718,0.0897508082695245,0.9102491917304756,11,2.0
PBRM1,ENSG00000163939,0.090143365289483,0.9098566347105168,3,
DROSHA,ENSG00000113360,0.0903740241037629,0.9096259758962372,5,
CIC,ENSG00000079432,0.0908133421409089,0.909186657859091,19,1.0
SULT1E1,ENSG00000109193,0.0908731384478945,0.9091268615521054,4,
AMER1,ENSG00000184675,0.090995275824962,0.909004724175038,X,
HRG,ENSG00000113905,0.0915056745815232,0.9084943254184767,3,
USP39,ENSG00000168883,0.0917475061104398,0.9082524938895602,2,
TSTD1,ENSG00000215845,0.092083882587817,0.9079161174121828,1,
RAD23B,ENSG00000119318,0.0921682328292311,0.9078317671707689,9,
PPIP5K1,ENSG00000168781,0.0923721350361607,0.9076278649638392,15,
TEF,ENSG00000167074,0.0923850085270217,0.9076149914729784,22,
ROR1,ENSG00000185483,0.0924345777498885,0.9075654222501116,1,
FMO4,ENSG00000076258,0.0932422907511447,0.9067577092488552,1,
MST1R,ENSG00000164078,0.0936326061176703,0.9063673938823296,3,
GGT5,ENSG00000099998,0.094148825647005,0.905851174352995,22,
UBR1,ENSG00000159459,0.0942486854472089,0.905751314552791,15,1.0
UPF3B,ENSG00000125351,0.0943638530847805,0.9056361469152194,X,1.0
UBTF,ENSG00000108312,0.0945487297687199,0.90545127023128,17,
ALK,ENSG00000171094,0.0949065801852281,0.905093419814772,2,
SQOR,ENSG00000137767,0.095102724077234,0.904897275922766,15,
VEZF1,ENSG00000136451,0.0955333337315709,0.9044666662684292,17,1.0
DCTN3,ENSG00000137100,0.0960335173911212,0.9039664826088788,9,
LTBP2,ENSG00000119681,0.096496200064516,0.903503799935484,14,
RB1CC1,ENSG00000023287,0.0968344678898995,0.9031655321101004,8,
NAP1L4,ENSG00000205531,0.0969124147924861,0.903087585207514,11,
PRR14L,ENSG00000183530,0.09698250984523,0.90301749015477,22,1.0
TRAFD1,ENSG00000135148,0.0979526690443732,0.9020473309556268,12,
AKR1C3,ENSG00000196139,0.0984133855985971,0.9015866144014028,10,
PHIP,ENSG00000146247,0.0989128075979968,0.9010871924020032,6,1.0
SCN8A,ENSG00000196876,0.0992119623701639,0.900788037629836,12,1.0
USP17L25,ENSG00000230430,0.099238148236007,0.9007618517639928,4,
FBXW2,ENSG00000119402,0.099325169216719,0.9006748307832809,9,
LTK,ENSG00000062524,0.0995005591545208,0.9004994408454792,15,
KIAA1549,ENSG00000122778,0.1000175591561518,0.8999824408438482,7,
PSG3,ENSG00000221826,0.1010389159893817,0.8989610840106182,19,
ARMS2,ENSG00000254636,0.1013019733786075,0.8986980266213924,10,
ADGRL3,ENSG00000150471,0.1013020329137484,0.8986979670862516,4,
GABRA3,ENSG00000011677,0.1028524099573741,0.8971475900426259,X,
CALU,ENSG00000128595,0.1030386501990741,0.8969613498009259,7,
ZMYM3,ENSG00000147130,0.1031688540257079,0.896831145974292,X,
DDX28,ENSG00000182810,0.1037263208602001,0.8962736791397998,16,
DCTN4,ENSG00000132912,0.1037749806829235,0.8962250193170764,5,
OBSCN,ENSG00000154358,0.1039289049349044,0.8960710950650955,1,
PHF21A,ENSG00000135365,0.1046086287568105,0.8953913712431895,11,1.0
GGCX,ENSG00000115486,0.1049966179114388,0.8950033820885611,2,
ATRX,ENSG00000085224,0.1053439340074477,0.8946560659925522,X,1.0
KAT7,ENSG00000136504,0.1054539607688476,0.8945460392311524,17,
CSNK2A1,ENSG00000101266,0.1068882780195649,0.8931117219804351,20,1.0
VRK2,ENSG00000028116,0.1072085435170505,0.8927914564829494,2,
SLC12A6,ENSG00000140199,0.1085412849289165,0.8914587150710834,15,
HDAC8,ENSG00000147099,0.1085451455054973,0.8914548544945027,X,
TAF1,ENSG00000147133,0.1086430216438202,0.8913569783561798,X,
FBXO9,ENSG00000112146,0.1091775927552073,0.8908224072447927,6,
MAVS,ENSG00000088888,0.1094785922340231,0.8905214077659769,20,
GRIN1,ENSG00000176884,0.1099904877878076,0.8900095122121924,9,1.0
NBPF11,ENSG00000263956,0.1101380846097226,0.8898619153902774,1,
USP20,ENSG00000136878,0.1102295095552442,0.8897704904447558,9,
SET,ENSG00000119335,0.1106971676891392,0.8893028323108607,9,2.0
AFM,ENSG00000079557,0.1110152652823768,0.8889847347176232,4,
ITIH2,ENSG00000151655,0.1116079684921126,0.8883920315078874,10,
SLC30A6,ENSG00000152683,0.1116502710396031,0.8883497289603969,2,
PSG9,ENSG00000183668,0.1117974594075604,0.8882025405924395,19,
RGPD3,ENSG00000153165,0.1120763001752666,0.8879236998247334,2,
NUP214,ENSG00000126883,0.1121529379077893,0.8878470620922106,9,
HOOK2,ENSG00000095066,0.1122248965736602,0.8877751034263398,19,
USP13,ENSG00000058056,0.1123423365427099,0.88765766345729,3,
EFHC1,ENSG00000096093,0.1123874247209871,0.8876125752790128,6,
FMO2,ENSG00000094963,0.1134665060051207,0.8865334939948792,1,
PRICKLE4,ENSG00000278224,0.1135009604738798,0.8864990395261202,6,
GLRX,ENSG00000173221,0.1143113337718987,0.8856886662281013,5,
FGGY,ENSG00000172456,0.1145040424243865,0.8854959575756135,1,
OTUD5,ENSG00000068308,0.114506659616499,0.8854933403835009,X,
GORASP1,ENSG00000114745,0.1145517735895126,0.8854482264104874,3,
P4HA1,ENSG00000122884,0.1148189409870062,0.8851810590129937,10,
CELSR1,ENSG00000075275,0.1151822213883734,0.8848177786116266,22,
SELENOO,ENSG00000073169,0.1155857070307823,0.8844142929692177,22,
JAK3,ENSG00000105639,0.1157173176966858,0.8842826823033142,19,
MAP3K10,ENSG00000130758,0.1159353250945505,0.8840646749054495,19,
TOX3,ENSG00000103460,0.1160995542989614,0.8839004457010385,16,
PSG4,ENSG00000243137,0.1162171956374654,0.8837828043625345,19,
TOP2B,ENSG00000077097,0.116226926477405,0.8837730735225949,3,2.0
NAP1L5,ENSG00000177432,0.1169560785688756,0.8830439214311243,4,
NSD1,ENSG00000165671,0.1171252571754866,0.8828747428245134,5,1.0
HLA-G,ENSG00000204632,0.1171291654377246,0.8828708345622753,6,2.0
CSDE1,ENSG00000009307,0.1174306589006497,0.8825693410993503,1,1.0
L3MBTL1,ENSG00000185513,0.1176347876682462,0.8823652123317538,20,
SLC19A1,ENSG00000173638,0.1176927603048801,0.8823072396951198,21,
VCPIP1,ENSG00000175073,0.1177759790655466,0.8822240209344534,8,
UBQLNL,ENSG00000175518,0.1177774077669654,0.8822225922330346,11,
AHNAK2,ENSG00000185567,0.1180634238760617,0.8819365761239383,14,
ZER1,ENSG00000160445,0.1180788343720594,0.8819211656279405,9,
RIPK4,ENSG00000183421,0.1188354784098786,0.8811645215901214,21,
SLC39A11,ENSG00000133195,0.1189378082867573,0.8810621917132426,17,
MGST2,ENSG00000085871,0.119009531143615,0.880990468856385,4,
SCARA3,ENSG00000168077,0.1190753050559989,0.880924694944001,8,
BLVRB,ENSG00000090013,0.1192384458511516,0.8807615541488484,19,
CASZ1,ENSG00000130940,0.1192677805403803,0.8807322194596197,1,1.0
CASK,ENSG00000147044,0.1194844320999451,0.8805155679000548,X,1.0
PTGES3,ENSG00000110958,0.1195224755362269,0.880477524463773,12,
PAPSS2,ENSG00000198682,0.1203901092531565,0.8796098907468435,10,
NUDCD3,ENSG00000015676,0.120423660110134,0.8795763398898659,7,
PSMB9,ENSG00000240065,0.1204428473096426,0.8795571526903574,6,
PPEF2,ENSG00000156194,0.1211139197352663,0.8788860802647337,4,
CELSR3,ENSG00000008300,0.1211541723907811,0.8788458276092188,3,
UBQLN1,ENSG00000135018,0.1212006359132563,0.8787993640867436,9,
PAPPA2,ENSG00000116183,0.1213727360590894,0.8786272639409105,1,
UBQLN4,ENSG00000160803,0.1223571691654922,0.8776428308345078,1,
RIMS1,ENSG00000079841,0.1226244127834457,0.8773755872165543,6,1.0
OTUD7A,ENSG00000169918,0.1229554506673237,0.8770445493326763,15,2.0
HCFC1,ENSG00000172534,0.123029324434113,0.8769706755658869,X,
INA,ENSG00000148798,0.1232885351796088,0.8767114648203912,10,
ADGRB3,ENSG00000135298,0.1233729384746249,0.8766270615253751,6,
SLC30A9,ENSG00000014824,0.1233806841263122,0.8766193158736878,4,
EGFLAM,ENSG00000164318,0.1239445923838309,0.8760554076161691,5,
IP6K1,ENSG00000176095,0.1241067582522649,0.8758932417477351,3,
SLC39A14,ENSG00000104635,0.1245599734141168,0.8754400265858832,8,
ZNHIT1,ENSG00000106400,0.1246009789239378,0.8753990210760622,7,
OSGIN2,ENSG00000164823,0.1246151810106934,0.8753848189893065,8,
RAD23A,ENSG00000179262,0.1248466073448663,0.8751533926551337,19,
NAP1L2,ENSG00000186462,0.1250680333088034,0.8749319666911965,X,
PPCDC,ENSG00000138621,0.1256971065882438,0.8743028934117562,15,
RRP36,ENSG00000124541,0.1257490023381071,0.8742509976618928,6,
RTL1,ENSG00000254656,0.1272499180271675,0.8727500819728324,14,
USP8,ENSG00000138592,0.1279112647511969,0.872088735248803,15,
LRRC4C,ENSG00000148948,0.1284144857112968,0.8715855142887031,11,1.0
EPHA5,ENSG00000145242,0.1290393123447523,0.8709606876552477,4,
AKR1C2,ENSG00000151632,0.1290906786686874,0.8709093213313126,10,
USP38,ENSG00000170185,0.1291161155806337,0.8708838844193663,4,
PRB3,ENSG00000197870,0.1291268127396415,0.8708731872603585,12,
ARF3,ENSG00000134287,0.1293531031854313,0.8706468968145686,12,1.0
MUC17,ENSG00000169876,0.1300187873377517,0.8699812126622483,7,
DDX43,ENSG00000080007,0.1302925194856694,0.8697074805143306,6,
AKR7A2,ENSG00000053371,0.1305784963019377,0.8694215036980623,1,
GSTO2,ENSG00000065621,0.1307560358285587,0.8692439641714412,10,
GGTLC2,ENSG00000100121,0.1310606924902294,0.8689393075097706,22,
STAG1,ENSG00000118007,0.1311995087248318,0.8688004912751681,3,
SLC30A1,ENSG00000170385,0.1315950845356334,0.8684049154643666,1,
BPNT2,ENSG00000104331,0.1316564579445468,0.8683435420554532,8,
ITIH6,ENSG00000102313,0.1318850372125932,0.8681149627874067,X,
PPP1R15A,ENSG00000087074,0.1325509364629605,0.8674490635370394,19,
FKBP5,ENSG00000096060,0.1332405928227567,0.8667594071772433,6,
USP50,ENSG00000170236,0.1338653609459077,0.8661346390540923,15,
HLA-A,ENSG00000206503,0.1339186148037682,0.8660813851962318,6,2.0
CLCA4,ENSG00000016602,0.1341297497411228,0.8658702502588772,1,
PAN2,ENSG00000135473,0.1348451654178766,0.8651548345821234,12,
ERN2,ENSG00000134398,0.135241243434932,0.864758756565068,16,
MT1E,ENSG00000169715,0.1353042808308696,0.8646957191691304,16,
NLK,ENSG00000087095,0.1357293923497742,0.8642706076502258,17,
TTI2,ENSG00000129696,0.1364402860543669,0.863559713945633,8,
SPOPL,ENSG00000144228,0.1369823155741295,0.8630176844258705,2,
NEDD8,ENSG00000129559,0.1372175249866607,0.8627824750133393,14,
ZPR1,ENSG00000109917,0.1372359377061084,0.8627640622938916,11,
IRAK3,ENSG00000090376,0.137355009980604,0.862644990019396,12,
SENP5,ENSG00000119231,0.1379164659539923,0.8620835340460077,3,
ADO,ENSG00000181915,0.1380181752418116,0.8619818247581884,10,
FOXRED2,ENSG00000100350,0.1380768204987209,0.8619231795012791,22,
MYO18B,ENSG00000133454,0.1383112180845628,0.8616887819154372,22,
SRMS,ENSG00000125508,0.1383652349591581,0.8616347650408419,20,
FKBP3,ENSG00000100442,0.1388554243909379,0.8611445756090621,14,
TRIM26,ENSG00000234127,0.1389176707940782,0.8610823292059218,6,
MSL3,ENSG00000005302,0.1389549344101409,0.861045065589859,X,1.0
USP25,ENSG00000155313,0.1389631586962464,0.8610368413037536,21,
LRRC8D,ENSG00000171492,0.139353142304476,0.860646857695524,1,
FBXL16,ENSG00000127585,0.1396014686355005,0.8603985313644995,16,
SLC4A5,ENSG00000188687,0.1400614016254453,0.8599385983745547,2,
NCAN,ENSG00000130287,0.1402226213710619,0.8597773786289381,19,
DDX51,ENSG00000185163,0.1404849992032263,0.8595150007967737,12,
LCE3B,ENSG00000187238,0.1406185398341023,0.8593814601658977,1,
COG1,ENSG00000166685,0.1406662405844732,0.8593337594155268,17,
ATG9A,ENSG00000198925,0.1412393296399795,0.8587606703600205,2,
PTPN4,ENSG00000088179,0.1413579187108581,0.8586420812891419,2,
NMNAT1,ENSG00000173614,0.1414351733504288,0.8585648266495711,1,
TMED7-TICAM2,ENSG00000251201,0.1414960473477137,0.8585039526522863,5,
MT1H,ENSG00000205358,0.1415103752767181,0.8584896247232818,16,
CNTRL,ENSG00000119397,0.1425217737115528,0.8574782262884472,9,
ACO2,ENSG00000100412,0.1429935998740734,0.8570064001259265,22,
RAD21,ENSG00000164754,0.1432609063468147,0.8567390936531852,8,
CSNK2B,ENSG00000204435,0.1435725172871297,0.8564274827128703,6,
ZFAND4,ENSG00000172671,0.143584480485729,0.856415519514271,10,
FJX1,ENSG00000179431,0.1436296685248712,0.8563703314751288,11,
PRORP,ENSG00000100890,0.1437147350231227,0.8562852649768773,14,
MRM3,ENSG00000171861,0.1438158507294898,0.8561841492705101,17,
SNRPN,ENSG00000128739,0.1438426837631775,0.8561573162368225,15,
AMHR2,ENSG00000135409,0.1438432959020633,0.8561567040979366,12,
CLSPN,ENSG00000092853,0.1438745318807566,0.8561254681192434,1,
TSTD3,ENSG00000279170,0.1439818714637126,0.8560181285362873,6,
PAPSS1,ENSG00000138801,0.144058661026917,0.855941338973083,4,
POP5,ENSG00000167272,0.1442525993268236,0.8557474006731763,12,
UBE2QL1,ENSG00000215218,0.1445125689311066,0.8554874310688934,5,
IFNLR1,ENSG00000185436,0.1452922154212241,0.8547077845787758,1,
GABRB2,ENSG00000145864,0.1453155763870343,0.8546844236129657,5,1.0
TBK1,ENSG00000183735,0.1455175875415373,0.8544824124584627,12,
KIR3DL1,ENSG00000167633,0.145620551905705,0.854379448094295,19,
SETD1A,ENSG00000099381,0.1457278218997787,0.8542721781002213,16,1.0
MAML1,ENSG00000161021,0.145755005997852,0.8542449940021479,5,
PEBP1,ENSG00000089220,0.145776888559981,0.854223111440019,12,
APCDD1,ENSG00000154856,0.1458802400539943,0.8541197599460056,18,
SLC16A8,ENSG00000100156,0.1459177304182752,0.8540822695817247,22,
IPO13,ENSG00000117408,0.1459587620019563,0.8540412379980437,1,
PPRC1,ENSG00000148840,0.1461825874207585,0.8538174125792415,10,
KAT8,ENSG00000103510,0.146256102331842,0.853743897668158,16,
FMO3,ENSG00000007933,0.1465359143565701,0.8534640856434299,1,
DHX58,ENSG00000108771,0.1465583526862797,0.8534416473137203,17,
CCS,ENSG00000173992,0.1470266167504232,0.8529733832495767,11,
PSMC1,ENSG00000100764,0.1473949427512534,0.8526050572487466,14,
KCTD19,ENSG00000168676,0.1474215582160791,0.8525784417839208,16,
ZNF202,ENSG00000166261,0.1474426911786857,0.8525573088213143,11,
NQO2,ENSG00000124588,0.1476413130545447,0.8523586869454552,6,
RNF123,ENSG00000164068,0.1479360181685991,0.8520639818314009,3,
CNTFR,ENSG00000122756,0.1482793919451831,0.8517206080548169,9,
PAPPA,ENSG00000182752,0.1483649120774736,0.8516350879225264,9,
MAP3K20,ENSG00000091436,0.1489277113762167,0.8510722886237833,2,
CAMK2B,ENSG00000058404,0.1490827975418012,0.8509172024581988,7,
RGP1,ENSG00000107185,0.1491419507641522,0.8508580492358477,9,
GOLGA1,ENSG00000136935,0.1493209406994895,0.8506790593005105,9,
PNMA6A,ENSG00000235961,0.1496217094217165,0.8503782905782835,X,
AP1S2,ENSG00000182287,0.1497836311558797,0.8502163688441202,X,
TLE3,ENSG00000140332,0.1507592701665098,0.8492407298334902,15,1.0
FBXO45,ENSG00000174013,0.1507705252739453,0.8492294747260547,3,
CLIC1,ENSG00000213719,0.1507804806564909,0.849219519343509,6,
ALDH5A1,ENSG00000112294,0.1508005736432311,0.8491994263567688,6,1.0
OASL,ENSG00000135114,0.1509524458221329,0.849047554177867,12,
ACAD9,ENSG00000177646,0.1510068495595058,0.8489931504404942,3,
