dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.771224, 0.020754)","(0.756801, 0.022152)","(0.723434, 0.032298)","(0.591257, 0.041386)","(0.934482, 0.017147)","(0.7734, 0.020139)","(0.591257, 0.041386)","(0.951191, 0.013952)","(0.570336, 0.03629)",lr
cat_1_sd,"(0.803368, 0.019821)","(0.793987, 0.020394)","(0.782287, 0.024115)","(0.686339, 0.029447)","(0.910044, 0.019058)","(0.794349, 0.021415)","(0.686339, 0.029447)","(0.920397, 0.016591)","(0.615592, 0.038182)",lr
cat_1_2,"(0.824536, 0.033802)","(0.821733, 0.036689)","(0.825199, 0.043953)","(0.789071, 0.076158)","(0.869429, 0.02188)","(0.799941, 0.030728)","(0.789071, 0.076158)","(0.86, 0.03275)","(0.650129, 0.065259)",lr
cat_1_2_sd,"(0.825229, 0.030251)","(0.823506, 0.033287)","(0.829349, 0.039814)","(0.803279, 0.071916)","(0.860966, 0.015415)","(0.797813, 0.02596)","(0.803279, 0.071916)","(0.847179, 0.025914)","(0.651205, 0.059747)",lr
cat_1_2_3,"(0.820959, 0.029939)","(0.819947, 0.030461)","(0.828202, 0.032582)","(0.80765, 0.059198)","(0.853541, 0.035378)","(0.792785, 0.031794)","(0.80765, 0.059198)","(0.834268, 0.055414)","(0.643094, 0.058191)",lr
complete,"(0.816657, 0.02786)","(0.816416, 0.030016)","(0.82599, 0.034364)","(0.813115, 0.063482)","(0.84226, 0.02117)","(0.785718, 0.025368)","(0.813115, 0.063482)","(0.820199, 0.034752)","(0.63449, 0.056335)",lr
