dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.809316, 0.030546)","(0.86162, 0.020253)","(0.700175, 0.040889)","(0.713876, 0.071731)","(0.695304, 0.068188)","(0.559823, 0.047732)","(0.713876, 0.071731)","(0.904757, 0.030479)","(0.613938, 0.053935)",rf_scaled
cat_1_sd,"(0.829045, 0.026206)","(0.840051, 0.017324)","(0.696082, 0.02616)","(0.809158, 0.076315)","(0.617066, 0.04933)","(0.540331, 0.031371)","(0.809158, 0.076315)","(0.848932, 0.035706)","(0.604473, 0.037388)",rf_scaled
cat_1_2,"(0.762533, 0.027426)","(0.668328, 0.030523)","(0.561755, 0.027891)","(0.934968, 0.027646)","(0.401699, 0.024198)","(0.390819, 0.026203)","(0.934968, 0.027646)","(0.590099, 0.034638)","(0.440844, 0.045038)",rf_scaled
cat_1_2_sd,"(0.743501, 0.026321)","(0.622148, 0.034734)","(0.537601, 0.027047)","(0.965402, 0.017303)","(0.372867, 0.024574)","(0.368062, 0.025388)","(0.965402, 0.017303)","(0.5216, 0.041536)","(0.414825, 0.041228)",rf_scaled
cat_1_2_3,"(0.732191, 0.030727)","(0.609476, 0.041682)","(0.527531, 0.02937)","(0.956707, 0.013754)","(0.364566, 0.026535)","(0.358866, 0.026669)","(0.956707, 0.013754)","(0.507676, 0.051044)","(0.396997, 0.046823)",rf_scaled
complete,"(0.704883, 0.024701)","(0.567251, 0.031611)","(0.501204, 0.020701)","(0.956707, 0.013754)","(0.339683, 0.017386)","(0.334998, 0.01785)","(0.956707, 0.013754)","(0.45306, 0.037889)","(0.357365, 0.037334)",rf_scaled
