dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.797553, 0.049037)","(0.862591, 0.030319)","(0.689686, 0.066003)","(0.678908, 0.103411)","(0.71761, 0.097385)","(0.558465, 0.07523)","(0.678908, 0.103411)","(0.916198, 0.036474)","(0.608069, 0.084871)",lgbm_scaled
cat_1_sd,"(0.836389, 0.024644)","(0.853753, 0.020403)","(0.714146, 0.033086)","(0.80481, 0.057401)","(0.645705, 0.049583)","(0.563158, 0.041878)","(0.80481, 0.057401)","(0.867967, 0.030641)","(0.626688, 0.044531)",lgbm_scaled
cat_1_2,"(0.809186, 0.029754)","(0.742891, 0.03525)","(0.622833, 0.038138)","(0.93062, 0.032103)","(0.468803, 0.039077)","(0.452635, 0.041469)","(0.93062, 0.032103)","(0.687753, 0.042596)","(0.521637, 0.053599)",lgbm_scaled
cat_1_2_sd,"(0.781368, 0.023658)","(0.704612, 0.031369)","(0.58695, 0.02903)","(0.921924, 0.032735)","(0.431256, 0.030305)","(0.415385, 0.029187)","(0.921924, 0.032735)","(0.640813, 0.041582)","(0.472721, 0.041685)",lgbm_scaled
cat_1_2_3,"(0.783448, 0.015491)","(0.700691, 0.013774)","(0.586148, 0.014131)","(0.934968, 0.033799)","(0.427045, 0.01048)","(0.414135, 0.013931)","(0.934968, 0.033799)","(0.631928, 0.02062)","(0.475117, 0.025339)",lgbm_scaled
complete,"(0.76486, 0.028704)","(0.662417, 0.030562)","(0.561927, 0.028501)","(0.952359, 0.02887)","(0.398699, 0.024226)","(0.391112, 0.028056)","(0.952359, 0.02887)","(0.57736, 0.033834)","(0.44551, 0.046517)",lgbm_scaled
