dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.808345, 0.055744)","(0.882853, 0.030614)","(0.71896, 0.083293)","(0.671884, 0.105639)","(0.779303, 0.059669)","(0.602533, 0.091775)","(0.671884, 0.105639)","(0.944806, 0.015997)","(0.650416, 0.09648)",knn
cat_1_sd,"(0.837623, 0.021144)","(0.870952, 0.021443)","(0.732572, 0.032408)","(0.776618, 0.045352)","(0.697559, 0.056625)","(0.591584, 0.042607)","(0.776618, 0.045352)","(0.898627, 0.030625)","(0.651731, 0.044361)",knn
cat_1_2,"(0.711266, 0.01564)","(0.570026, 0.012182)","(0.505162, 0.012902)","(0.969372, 0.026186)","(0.341615, 0.009135)","(0.338275, 0.011319)","(0.969372, 0.026186)","(0.45316, 0.011706)","(0.369052, 0.027565)",knn
cat_1_2_sd,"(0.704409, 0.018319)","(0.557106, 0.013972)","(0.498837, 0.015916)","(0.973623, 0.032308)","(0.335356, 0.011139)","(0.332754, 0.013814)","(0.973623, 0.032308)","(0.435194, 0.013122)","(0.360735, 0.033373)",knn
cat_1_2_3,"(0.688537, 0.00862)","(0.525309, 0.011663)","(0.484936, 0.0069)","(0.98686, 0.017441)","(0.321487, 0.005493)","(0.320252, 0.005929)","(0.98686, 0.017441)","(0.390215, 0.017228)","(0.343043, 0.014778)",knn
complete,"(0.677644, 0.006502)","(0.508448, 0.008412)","(0.476185, 0.005809)","(0.98686, 0.017441)","(0.313833, 0.00441)","(0.312698, 0.004889)","(0.98686, 0.017441)","(0.368428, 0.013373)","(0.32861, 0.013211)",knn
