dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.79013, 0.054466)","(0.878863, 0.031528)","(0.698448, 0.084354)","(0.627729, 0.101381)","(0.796216, 0.079457)","(0.588175, 0.090944)","(0.627729, 0.101381)","(0.952531, 0.020072)","(0.633505, 0.098608)",knn
cat_1_sd,"(0.78906, 0.03216)","(0.858022, 0.016545)","(0.677382, 0.042163)","(0.662802, 0.0741)","(0.700711, 0.044871)","(0.539797, 0.039207)","(0.662802, 0.0741)","(0.915318, 0.022621)","(0.589864, 0.046553)",knn
cat_1_2,"(0.766783, 0.026634)","(0.675248, 0.037117)","(0.566868, 0.025914)","(0.934203, 0.0313)","(0.407461, 0.024918)","(0.395606, 0.024469)","(0.934203, 0.0313)","(0.599363, 0.049646)","(0.448172, 0.041326)",knn
cat_1_2_sd,"(0.766302, 0.025553)","(0.667287, 0.033083)","(0.564091, 0.024932)","(0.947343, 0.022651)","(0.401936, 0.022836)","(0.392921, 0.02351)","(0.947343, 0.022651)","(0.585261, 0.041515)","(0.447528, 0.039959)",knn
cat_1_2_3,"(0.741906, 0.022975)","(0.629575, 0.038376)","(0.537666, 0.020777)","(0.947343, 0.0361)","(0.376032, 0.021458)","(0.367864, 0.018925)","(0.947343, 0.0361)","(0.536468, 0.055615)","(0.4109, 0.033727)",knn
complete,"(0.739588, 0.019535)","(0.623624, 0.035178)","(0.534601, 0.017175)","(0.951691, 0.038192)","(0.372318, 0.018237)","(0.364932, 0.015729)","(0.951691, 0.038192)","(0.527486, 0.053209)","(0.408062, 0.027906)",knn
