dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.804967, 0.065352)","(0.877858, 0.031889)","(0.70724, 0.08958)","(0.671498, 0.136066)","(0.770205, 0.080999)","(0.590935, 0.091654)","(0.671498, 0.136066)","(0.938437, 0.026731)","(0.640339, 0.098332)",knn
cat_1_sd,"(0.820354, 0.037257)","(0.860948, 0.020256)","(0.706829, 0.042091)","(0.745894, 0.09656)","(0.685397, 0.069545)","(0.565162, 0.04846)","(0.745894, 0.09656)","(0.894814, 0.037636)","(0.623458, 0.051415)",knn
cat_1_2,"(0.807395, 0.043032)","(0.754771, 0.047679)","(0.627806, 0.052701)","(0.903575, 0.042851)","(0.482116, 0.052039)","(0.459102, 0.055633)","(0.903575, 0.042851)","(0.711216, 0.053558)","(0.522015, 0.076381)",knn
cat_1_2_sd,"(0.783068, 0.026551)","(0.717014, 0.032761)","(0.592277, 0.031486)","(0.903671, 0.029375)","(0.44122, 0.032464)","(0.420837, 0.03111)","(0.903671, 0.029375)","(0.662465, 0.040128)","(0.475998, 0.046171)",knn
cat_1_2_3,"(0.806474, 0.030476)","(0.731905, 0.043071)","(0.616551, 0.039135)","(0.942899, 0.022596)","(0.459182, 0.041709)","(0.446103, 0.040897)","(0.942899, 0.022596)","(0.67005, 0.05519)","(0.516228, 0.053451)",knn
complete,"(0.778853, 0.027997)","(0.689207, 0.031409)","(0.579364, 0.028759)","(0.942802, 0.041303)","(0.418592, 0.025053)","(0.408016, 0.028078)","(0.942802, 0.041303)","(0.614905, 0.039371)","(0.467807, 0.045949)",knn
