dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.757965, 0.074858)","(0.876898, 0.031334)","(0.651469, 0.12492)","(0.54029, 0.16377)","(0.890088, 0.099109)","(0.579304, 0.101502)","(0.54029, 0.16377)","(0.975641, 0.027616)","(0.623116, 0.107494)",knn
cat_1_sd,"(0.808264, 0.085093)","(0.884853, 0.036819)","(0.711409, 0.121878)","(0.667826, 0.185456)","(0.807651, 0.091852)","(0.611566, 0.117107)","(0.667826, 0.185456)","(0.948701, 0.034383)","(0.659313, 0.121744)",knn
cat_1_2,"(0.618147, 0.027713)","(0.409137, 0.043816)","(0.434645, 0.019893)","(1.0, 0.0)","(0.277873, 0.016292)","(0.277873, 0.016292)","(1.0, 0.0)","(0.236294, 0.055427)","(0.255225, 0.037613)",knn
cat_1_2_sd,"(0.609144, 0.021152)","(0.395222, 0.033756)","(0.428602, 0.015324)","(1.0, 0.0)","(0.272874, 0.012432)","(0.272874, 0.012432)","(1.0, 0.0)","(0.218288, 0.042304)","(0.243375, 0.029209)",knn
cat_1_2_3,"(0.591799, 0.018392)","(0.368386, 0.029718)","(0.417888, 0.013367)","(1.0, 0.0)","(0.264224, 0.010711)","(0.264224, 0.010711)","(1.0, 0.0)","(0.183598, 0.036784)","(0.219573, 0.026248)",knn
complete,"(0.591795, 0.01449)","(0.368396, 0.023569)","(0.41777, 0.01084)","(1.0, 0.0)","(0.264098, 0.008675)","(0.264098, 0.008675)","(1.0, 0.0)","(0.18359, 0.02898)","(0.219771, 0.020806)",knn
