dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.505182, 0.016239)","(0.401995, 0.174183)","(0.302738, 0.11845)","(0.693623, 0.345306)","(0.214997, 0.031046)","(0.228686, 0.005754)","(0.693623, 0.345306)","(0.316741, 0.326741)","(0.016626, 0.058806)",knn
cat_1_sd,"(0.507886, 0.01385)","(0.410906, 0.190951)","(0.289179, 0.145386)","(0.684928, 0.361726)","(0.184228, 0.092271)","(0.229328, 0.005422)","(0.684928, 0.361726)","(0.330844, 0.353324)","(0.025866, 0.051368)",knn
cat_1_2,"(0.516653, 0.035983)","(0.269026, 0.063784)","(0.376151, 0.020715)","(0.969179, 0.038483)","(0.233708, 0.016668)","(0.23334, 0.015609)","(0.969179, 0.038483)","(0.064127, 0.088067)","(0.051627, 0.078998)",knn
cat_1_2_sd,"(0.516653, 0.035983)","(0.269026, 0.063784)","(0.376151, 0.020715)","(0.969179, 0.038483)","(0.233708, 0.016668)","(0.23334, 0.015609)","(0.969179, 0.038483)","(0.064127, 0.088067)","(0.051627, 0.078998)",knn
cat_1_2_3,"(0.500237, 0.009826)","(0.241303, 0.010016)","(0.367408, 0.009082)","(0.973527, 0.035461)","(0.226455, 0.005299)","(0.226566, 0.005071)","(0.973527, 0.035461)","(0.026948, 0.020423)","(0.018452, 0.045406)",knn
complete,"(0.500237, 0.009826)","(0.241303, 0.010016)","(0.367408, 0.009082)","(0.973527, 0.035461)","(0.226455, 0.005299)","(0.226566, 0.005071)","(0.973527, 0.035461)","(0.026948, 0.020423)","(0.018452, 0.045406)",knn
