dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.621178, 0.025636)","(0.800404, 0.00554)","(0.396039, 0.056821)","(0.29372, 0.062141)","(0.626793, 0.017028)","(0.343888, 0.026349)","(0.29372, 0.062141)","(0.948635, 0.01156)","(0.328099, 0.03894)",knn
cat_1_sd,"(0.645697, 0.037417)","(0.780572, 0.016536)","(0.448134, 0.064458)","(0.399227, 0.080942)","(0.517385, 0.041382)","(0.345105, 0.038933)","(0.399227, 0.080942)","(0.892167, 0.014856)","(0.320219, 0.066072)",knn
cat_1_2,"(0.69722, 0.026729)","(0.644481, 0.012221)","(0.501651, 0.02412)","(0.79372, 0.079073)","(0.367494, 0.012048)","(0.338923, 0.019733)","(0.79372, 0.079073)","(0.60072, 0.031409)","(0.331455, 0.045798)",knn
cat_1_2_sd,"(0.698081, 0.032352)","(0.614704, 0.009915)","(0.498786, 0.028437)","(0.850628, 0.083914)","(0.353256, 0.014694)","(0.335357, 0.022954)","(0.850628, 0.083914)","(0.545533, 0.023474)","(0.334227, 0.057373)",knn
cat_1_2_3,"(0.687218, 0.022799)","(0.602754, 0.01694)","(0.489119, 0.02171)","(0.841739, 0.066401)","(0.345183, 0.013551)","(0.32676, 0.017344)","(0.841739, 0.066401)","(0.532696, 0.032833)","(0.316406, 0.041107)",knn
complete,"(0.685662, 0.028827)","(0.573982, 0.012703)","(0.485429, 0.025585)","(0.889952, 0.071497)","(0.333943, 0.014853)","(0.322935, 0.020813)","(0.889952, 0.071497)","(0.481373, 0.021509)","(0.318912, 0.053566)",knn
