dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.503096, 0.047051)","(0.631501, 0.042709)","(0.24012, 0.075517)","(0.268019, 0.119738)","(0.227581, 0.056161)","(0.231509, 0.015109)","(0.268019, 0.119738)","(0.738172, 0.0707)","(0.00461, 0.086034)",knn
cat_1_sd,"(0.488521, 0.048149)","(0.579888, 0.029948)","(0.249323, 0.071941)","(0.321063, 0.130464)","(0.207565, 0.044358)","(0.226005, 0.016923)","(0.321063, 0.130464)","(0.65598, 0.057636)","(-0.023175, 0.083469)",knn
cat_1_2,"(0.493425, 0.01991)","(0.360435, 0.027446)","(0.342286, 0.017886)","(0.736618, 0.068232)","(0.223189, 0.010419)","(0.224447, 0.008441)","(0.736618, 0.068232)","(0.250232, 0.049823)","(-0.011289, 0.041328)",knn
cat_1_2_sd,"(0.484648, 0.020201)","(0.334594, 0.032051)","(0.340724, 0.011962)","(0.758841, 0.030436)","(0.219816, 0.009137)","(0.221468, 0.006972)","(0.758841, 0.030436)","(0.210455, 0.044789)","(-0.033147, 0.043269)",knn
cat_1_2_3,"(0.498799, 0.022426)","(0.320753, 0.03028)","(0.354474, 0.016439)","(0.824348, 0.059015)","(0.225936, 0.010165)","(0.226329, 0.009082)","(0.824348, 0.059015)","(0.173251, 0.048683)","(-0.002117, 0.056088)",knn
complete,"(0.494564, 0.012263)","(0.306832, 0.020611)","(0.353651, 0.00898)","(0.837681, 0.032714)","(0.224207, 0.005898)","(0.22463, 0.005086)","(0.837681, 0.032714)","(0.151447, 0.03247)","(-0.013234, 0.029524)",knn
