dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.856271, 0.063424)","(0.867135, 0.037496)","(0.711477, 0.085756)","(0.838161, 0.118268)","(0.622201, 0.078281)","(0.558832, 0.107101)","(0.838161, 0.118268)","(0.87438, 0.032809)","(0.642119, 0.109852)",lr
cat_1_sd,"(0.853447, 0.048124)","(0.841907, 0.039222)","(0.686151, 0.070306)","(0.872184, 0.082186)","(0.568682, 0.074192)","(0.524084, 0.087714)","(0.872184, 0.082186)","(0.834711, 0.042141)","(0.613368, 0.090274)",lr
cat_1_2,"(0.831221, 0.058751)","(0.810057, 0.032303)","(0.640253, 0.06776)","(0.865747, 0.116861)","(0.510233, 0.052311)","(0.47211, 0.069823)","(0.865747, 0.116861)","(0.796694, 0.031187)","(0.558731, 0.094092)",lr
cat_1_2_sd,"(0.833613, 0.054787)","(0.810049, 0.0332)","(0.642631, 0.064063)","(0.872184, 0.105826)","(0.510774, 0.050952)","(0.474006, 0.069634)","(0.872184, 0.105826)","(0.795041, 0.032809)","(0.561996, 0.088637)",lr
cat_1_2_3,"(0.83196, 0.043691)","(0.807364, 0.033221)","(0.64061, 0.054634)","(0.872184, 0.087427)","(0.509023, 0.051695)","(0.47051, 0.060432)","(0.872184, 0.087427)","(0.791736, 0.040284)","(0.55935, 0.072876)",lr
complete,"(0.837116, 0.042422)","(0.803373, 0.036715)","(0.641839, 0.05452)","(0.892414, 0.082293)","(0.503887, 0.052984)","(0.472028, 0.061389)","(0.892414, 0.082293)","(0.781818, 0.045145)","(0.563871, 0.072039)",lr
