dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.877061, 0.030177)","(0.9176, 0.014442)","(0.81421, 0.038092)","(0.802899, 0.059325)","(0.827341, 0.016977)","(0.709745, 0.046353)","(0.802899, 0.059325)","(0.951224, 0.003071)","(0.762029, 0.045871)",nn
cat_1_sd,"(0.800368, 0.155841)","(0.872888, 0.056569)","(0.629511, 0.320062)","(0.668792, 0.341556)","(0.596283, 0.30428)","(0.575676, 0.191225)","(0.668792, 0.341556)","(0.931944, 0.041504)","(0.578012, 0.299358)",nn
cat_1_2,"(0.828485, 0.034789)","(0.799448, 0.025058)","(0.665701, 0.039555)","(0.881643, 0.06228)","(0.535414, 0.034395)","(0.500137, 0.042838)","(0.881643, 0.06228)","(0.775327, 0.024913)","(0.569114, 0.059682)",nn
cat_1_2_sd,"(0.82074, 0.037298)","(0.775548, 0.036311)","(0.647016, 0.048452)","(0.903382, 0.052868)","(0.505127, 0.049398)","(0.4796, 0.054153)","(0.903382, 0.052868)","(0.738098, 0.040204)","(0.548079, 0.068776)",nn
cat_1_2_3,"(0.840777, 0.023386)","(0.794414, 0.016786)","(0.670781, 0.024231)","(0.925507, 0.052444)","(0.526824, 0.021121)","(0.504626, 0.02775)","(0.925507, 0.052444)","(0.756046, 0.023894)","(0.583357, 0.037306)",nn
complete,"(0.825276, 0.023655)","(0.765647, 0.01887)","(0.643626, 0.024698)","(0.9343, 0.045512)","(0.491292, 0.020716)","(0.474317, 0.026609)","(0.9343, 0.045512)","(0.716253, 0.0234)","(0.550318, 0.039253)",nn
