Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
USP9X,ENSG00000124486,0.0260399831878416,0.9739600168121584,X,1.0
MED13L,ENSG00000123066,0.0277993816685701,0.97220061833143,12,1.0
FRY,ENSG00000073910,0.0311042512297893,0.9688957487702108,13,
UBR5,ENSG00000104517,0.0315519398660405,0.9684480601339592,8,2.0
USP9Y,ENSG00000114374,0.0325853176904178,0.9674146823095822,Y,2.0
USP34,ENSG00000115464,0.0359091105471252,0.9640908894528748,2,
FRYL,ENSG00000075539,0.0379556952265629,0.9620443047734368,4,
UNC79,ENSG00000133958,0.0417046941975271,0.9582953058024728,14,2.0
DOP1A,ENSG00000083097,0.0428743169052365,0.9571256830947634,6,
FMR1,ENSG00000102081,0.044993559273313,0.955006440726687,X,1.0
RALGAPA1,ENSG00000174373,0.0468994559431812,0.9531005440568188,14,
CHD8,ENSG00000100888,0.0480687734249401,0.95193122657506,14,1.0
CREBBP,ENSG00000005339,0.0489133045219768,0.9510866954780232,16,1.0
MED13,ENSG00000108510,0.0492647594483884,0.9507352405516118,17,1.0
CACNA1A,ENSG00000141837,0.0539075737887003,0.9460924262112996,19,1.0
TRIM24,ENSG00000122779,0.0550980173421678,0.944901982657832,7,
NEDD4L,ENSG00000049759,0.0562661344155212,0.9437338655844788,18,
EP300,ENSG00000100393,0.0600173813927912,0.9399826186072088,22,1.0
MEF2C,ENSG00000081189,0.0613076818395168,0.9386923181604832,5,1.0
DOP1B,ENSG00000142197,0.0646173510896475,0.9353826489103524,21,
MINK1,ENSG00000141503,0.06503519580832,0.93496480419168,17,3.0
MEIS1,ENSG00000143995,0.0668458355887128,0.9331541644112872,2,
NIPBL,ENSG00000164190,0.0677035227923627,0.9322964772076372,5,1.0
HDAC2,ENSG00000196591,0.0689983066069047,0.9310016933930954,6,
EIF3E,ENSG00000104408,0.0690422697574673,0.9309577302425328,8,
MED12,ENSG00000184634,0.0691931230845478,0.9308068769154522,X,
CELF4,ENSG00000101489,0.0703599777710091,0.9296400222289908,18,1.0
MED12L,ENSG00000144893,0.071806768755677,0.928193231244323,3,2.0
ZSWIM8,ENSG00000214655,0.0725239727900992,0.9274760272099009,10,
SNRNP70,ENSG00000104852,0.0728636346107076,0.9271363653892924,19,
HTT,ENSG00000197386,0.073755776793161,0.9262442232068392,4,
ZFHX3,ENSG00000140836,0.0790411789968758,0.920958821003124,16,
NF1,ENSG00000196712,0.0797067127688979,0.920293287231102,17,1.0
GRIN2A,ENSG00000183454,0.0808480514054792,0.9191519485945208,16,1.0
NBEA,ENSG00000172915,0.0809459366306564,0.9190540633693436,13,1.0
PCNX1,ENSG00000100731,0.081076573260728,0.918923426739272,14,
BCLAF1,ENSG00000029363,0.0818898714549843,0.9181101285450156,6,
RAB6A,ENSG00000175582,0.0825377374168178,0.917462262583182,11,
USP15,ENSG00000135655,0.0853494417919252,0.9146505582080748,12,2.0
RAB6B,ENSG00000154917,0.0859469411344104,0.9140530588655896,3,
PTPRT,ENSG00000196090,0.0862184950899666,0.9137815049100334,20,2.0
ZMYND8,ENSG00000101040,0.0863327683893992,0.9136672316106004,20,1.0
NFIX,ENSG00000008441,0.089696871106863,0.910303128893137,19,
PTPRK,ENSG00000152894,0.0908614022468588,0.9091385977531412,6,
KMT2A,ENSG00000118058,0.0915620249640806,0.9084379750359194,11,1.0
PCDH7,ENSG00000169851,0.0915755789190078,0.9084244210809922,4,
RIMS2,ENSG00000176406,0.0917514465084883,0.9082485534915116,8,3.0
PTPRM,ENSG00000173482,0.0935537843604817,0.9064462156395182,18,
BPTF,ENSG00000171634,0.0937676426680236,0.9062323573319764,17,
RUNX1T1,ENSG00000079102,0.0938813270997256,0.9061186729002744,8,1.0
CHD9,ENSG00000177200,0.0944598568330532,0.9055401431669468,16,3.0
TRRAP,ENSG00000196367,0.0946741884407685,0.9053258115592314,7,2.0
GPS1,ENSG00000169727,0.0951851306725927,0.9048148693274072,17,
MLLT10,ENSG00000078403,0.096182190261124,0.903817809738876,10,
SIN3A,ENSG00000169375,0.0966978360074487,0.9033021639925514,15,1.0
IQSEC1,ENSG00000144711,0.0975538939478403,0.9024461060521596,3,
SLITRK5,ENSG00000165300,0.0977633860935191,0.9022366139064808,13,2.0
TNIK,ENSG00000154310,0.0982869010779069,0.901713098922093,3,
ROBO2,ENSG00000185008,0.0985888638499361,0.9014111361500636,3,2.0
HDAC1,ENSG00000116478,0.1007054548159076,0.8992945451840925,1,
PTPRS,ENSG00000105426,0.1016451313290532,0.8983548686709468,19,
KRAS,ENSG00000133703,0.1025921133693376,0.8974078866306623,12,
NEO1,ENSG00000067141,0.102623313942932,0.8973766860570681,15,2.0
ZBTB7A,ENSG00000178951,0.1058756383174826,0.8941243616825175,19,
ANKRD11,ENSG00000167522,0.106110576953,0.8938894230469999,16,1.0
SYNGAP1,ENSG00000197283,0.107191710357004,0.8928082896429959,6,1.0
RIMS1,ENSG00000079841,0.1074359847754928,0.892564015224507,6,1.0
PTPRD,ENSG00000153707,0.1077953758979826,0.8922046241020174,9,
RAB1B,ENSG00000174903,0.1081857892423334,0.8918142107576668,11,
PDS5B,ENSG00000083642,0.1084884296109513,0.8915115703890486,13,
MEF2A,ENSG00000068305,0.1099170489148172,0.8900829510851829,15,
NCOR2,ENSG00000196498,0.1101392598315475,0.8898607401684526,12,
PCNX3,ENSG00000197136,0.1107536428683294,0.8892463571316706,11,
MAST1,ENSG00000105613,0.1112665544827057,0.8887334455172944,19,
MARK3,ENSG00000075413,0.1121835252437703,0.8878164747562296,14,
RAC3,ENSG00000169750,0.1124980388068913,0.8875019611931088,17,
THRAP3,ENSG00000054118,0.1144210506135043,0.8855789493864957,1,
USP7,ENSG00000187555,0.1152178346126535,0.8847821653873463,16,2.0
RAB3D,ENSG00000105514,0.1154073055266628,0.8845926944733371,19,
U2SURP,ENSG00000163714,0.1155065372717431,0.8844934627282569,3,
TBL1XR1,ENSG00000177565,0.1163427746283679,0.8836572253716319,3,1.0
SCAF4,ENSG00000156304,0.1166652030935274,0.8833347969064727,21,2.0
LRBA,ENSG00000198589,0.1180474090140966,0.8819525909859033,4,2.0
RYR1,ENSG00000196218,0.1185903192813544,0.8814096807186453,19,
CHD7,ENSG00000171316,0.1191957659666566,0.8808042340333432,8,1.0
NSD3,ENSG00000147548,0.119308787087265,0.880691212912735,8,
RAB35,ENSG00000111737,0.1196518270249611,0.8803481729750388,12,
NAV2,ENSG00000166833,0.1221095402814378,0.877890459718562,11,2.0
SSBP2,ENSG00000145687,0.1228071410184327,0.8771928589815671,5,
SETD2,ENSG00000181555,0.1230289131202493,0.8769710868797506,3,1.0
RANBP10,ENSG00000141084,0.1244230604255909,0.8755769395744089,16,
SHANK3,ENSG00000251322,0.1254629635818053,0.8745370364181947,22,1.0
TLE3,ENSG00000140332,0.1261834432887432,0.8738165567112568,15,1.0
BRSK1,ENSG00000160469,0.126255305841815,0.8737446941581849,19,
DLG1,ENSG00000075711,0.1269524062690943,0.8730475937309056,3,2.0
HDAC3,ENSG00000171720,0.1271116486844723,0.8728883513155277,5,
ZMIZ1,ENSG00000108175,0.1276474048251335,0.8723525951748664,10,2.0
MED23,ENSG00000112282,0.1297208972678894,0.8702791027321105,6,2.0
RAB11A,ENSG00000103769,0.1297720651179855,0.8702279348820146,15,
TLK1,ENSG00000198586,0.1298587193134188,0.8701412806865811,2,
NRIP1,ENSG00000180530,0.1300645215933597,0.8699354784066402,21,
RAB5A,ENSG00000144566,0.1312205137090596,0.8687794862909403,3,
RAP2B,ENSG00000181467,0.1314599087177669,0.8685400912822331,3,
G3BP2,ENSG00000138757,0.1321470528818899,0.86785294711811,4,2.0
ELAVL2,ENSG00000107105,0.1328987372967094,0.8671012627032907,9,2.0
RAB11B,ENSG00000185236,0.1329406653368932,0.8670593346631067,19,
CHD6,ENSG00000124177,0.1330928795834514,0.8669071204165485,20,
ZBTB21,ENSG00000173276,0.1330965279163341,0.8669034720836659,21,1.0
ANKRD12,ENSG00000101745,0.1332948396462329,0.866705160353767,18,
GRIN2B,ENSG00000273079,0.133300719339983,0.8666992806600169,12,1.0
NEDD4,ENSG00000069869,0.1340423707988331,0.8659576292011668,15,
CASK,ENSG00000147044,0.1351029097443163,0.8648970902556836,X,1.0
SETD1B,ENSG00000139718,0.1358011686342832,0.864198831365717,12,2.0
PSMD6,ENSG00000163636,0.1362243312520119,0.8637756687479881,3,1.0
TET1,ENSG00000138336,0.136276043371794,0.863723956628206,10,
ROBO1,ENSG00000169855,0.1363244378296062,0.8636755621703938,3,
CPEB3,ENSG00000107864,0.1363485761217055,0.8636514238782945,10,
MYCBP2,ENSG00000005810,0.1363730128030473,0.8636269871969525,13,1.0
RAP1B,ENSG00000127314,0.1367581994793099,0.8632418005206901,12,
COPS4,ENSG00000138663,0.137471392033484,0.8625286079665159,4,
RAP2A,ENSG00000125249,0.1377604228940036,0.8622395771059963,13,
ATAD2,ENSG00000156802,0.1378858999110658,0.862114100088934,8,
CUL1,ENSG00000055130,0.1382092909547392,0.8617907090452608,7,
MSI2,ENSG00000153944,0.1389057415999403,0.8610942584000597,17,
BNC2,ENSG00000173068,0.1394394884957902,0.8605605115042098,9,
YBX1,ENSG00000065978,0.1396062462130723,0.8603937537869276,1,
RAC1,ENSG00000136238,0.140393921818362,0.8596060781816381,7,
PHIP,ENSG00000146247,0.1406442466099209,0.8593557533900789,6,1.0
FXR2,ENSG00000129245,0.1409431733811876,0.8590568266188126,17,
SUPT5H,ENSG00000196235,0.1416785902940729,0.8583214097059269,19,
CDK13,ENSG00000065883,0.1420006290871453,0.8579993709128547,7,
SAFB,ENSG00000160633,0.1421379949979148,0.8578620050020852,19,
KAT2A,ENSG00000108773,0.1421407899024473,0.8578592100975527,17,
SORBS2,ENSG00000154556,0.1421883808425965,0.8578116191574034,4,
NLGN1,ENSG00000169760,0.142796753137677,0.857203246862323,3,2.0
PI4KA,ENSG00000241973,0.143153447934821,0.856846552065179,22,
KMT2B,ENSG00000272333,0.1431968583948868,0.8568031416051131,19,
EIF3L,ENSG00000100129,0.1432479200726339,0.856752079927366,22,
RALGAPA2,ENSG00000188559,0.1436644852304531,0.8563355147695468,20,
NAV1,ENSG00000134369,0.1438687148124071,0.8561312851875931,1,
NAV3,ENSG00000067798,0.1443507514985639,0.8556492485014362,12,2.0
KATNAL1,ENSG00000102781,0.1445483663446884,0.8554516336553115,13,2.0
SMURF2,ENSG00000108854,0.1453244676074646,0.8546755323925354,17,
HUWE1,ENSG00000086758,0.1455033024328823,0.8544966975671174,X,
NLGN4Y,ENSG00000165246,0.1457694339349346,0.8542305660650653,Y,2.0
SRRT,ENSG00000087087,0.1459361101332092,0.8540638898667907,7,
EIF4B,ENSG00000063046,0.1460363084619989,0.8539636915380011,12,
COPS2,ENSG00000166200,0.1463149817290234,0.8536850182709766,15,
KATNA1,ENSG00000186625,0.1464027759967894,0.8535972240032104,6,
GRID2,ENSG00000152208,0.1464765751199204,0.8535234248800796,4,2.0
SMARCA4,ENSG00000127616,0.1467205167892837,0.8532794832107163,19,1.0
RYR3,ENSG00000198838,0.1471177988592708,0.8528822011407293,15,
CUL3,ENSG00000036257,0.1476012430627878,0.8523987569372121,2,1.0
DSCAML1,ENSG00000177103,0.1511808795979672,0.8488191204020328,11,
ELAVL4,ENSG00000162374,0.1514230613509152,0.8485769386490848,1,
MAST3,ENSG00000099308,0.1517142882678548,0.8482857117321453,19,3.0
RAB3A,ENSG00000105649,0.1529439648405614,0.8470560351594385,19,
HNRNPC,ENSG00000092199,0.1533575863275038,0.846642413672496,14,
SRSF11,ENSG00000116754,0.1534503360547051,0.846549663945295,1,2.0
PTPRF,ENSG00000142949,0.153659445162358,0.8463405548376418,1,
MEIS2,ENSG00000134138,0.1540863413037998,0.8459136586962003,15,1.0
NFASC,ENSG00000163531,0.1544226547500023,0.8455773452499976,1,
TLE1,ENSG00000196781,0.1548093298595424,0.8451906701404577,9,
PRPF38B,ENSG00000134186,0.1553595856529533,0.8446404143470467,1,
RAB2A,ENSG00000104388,0.1556598082293004,0.8443401917706996,8,2.0
RAB5C,ENSG00000108774,0.1557155801370165,0.8442844198629833,17,
BLTP1,ENSG00000138688,0.1574142172626877,0.8425857827373122,4,
ADGRL3,ENSG00000150471,0.1575898115754805,0.8424101884245194,4,
TTBK2,ENSG00000128881,0.1578315652198548,0.8421684347801452,15,
BAZ2A,ENSG00000076108,0.1584200419910321,0.8415799580089678,12,
UBR3,ENSG00000144357,0.158497437915636,0.8415025620843639,2,
DDX3Y,ENSG00000067048,0.1588083401968252,0.8411916598031748,Y,
IQSEC2,ENSG00000124313,0.158893746344021,0.8411062536559788,X,1.0
SOX5,ENSG00000134532,0.1601933147412377,0.8398066852587622,12,1.0
RSF1,ENSG00000048649,0.1615521540932052,0.8384478459067946,11,
TRIM37,ENSG00000108395,0.1616181999925529,0.8383818000074472,17,
ADGRL2,ENSG00000117114,0.1617180264712312,0.8382819735287688,1,
PPP1CA,ENSG00000172531,0.1622983383283541,0.8377016616716458,11,
FXR1,ENSG00000114416,0.162516091720479,0.8374839082795212,3,
SEMA6A,ENSG00000092421,0.1626542247335072,0.8373457752664928,5,
DOT1L,ENSG00000104885,0.1628786640203934,0.8371213359796066,19,
JMJD1C,ENSG00000171988,0.1630483217894455,0.8369516782105544,10,2.0
SYNCRIP,ENSG00000135316,0.1631442300357322,0.8368557699642677,6,2.0
AFF3,ENSG00000144218,0.1631740386472349,0.836825961352765,2,
DLG4,ENSG00000132535,0.1643584806482148,0.8356415193517853,17,1.0
DDX3X,ENSG00000215301,0.1648746663805878,0.8351253336194122,X,1.0
DDX46,ENSG00000145833,0.1649945804560773,0.8350054195439226,5,
,ENSG00000285827,0.1653172991833614,0.8346827008166386,11,
KMT2C,ENSG00000055609,0.1663417929679203,0.8336582070320796,7,1.0
ANK3,ENSG00000151150,0.1665700064716734,0.8334299935283264,10,1.0
DCC,ENSG00000187323,0.1673919263874728,0.832608073612527,18,2.0
DACH2,ENSG00000126733,0.1674563901192881,0.8325436098807121,X,
DNM2,ENSG00000079805,0.1676012728199919,0.8323987271800081,19,
ABI1,ENSG00000136754,0.1677807016352903,0.8322192983647098,10,
ATAD2B,ENSG00000119778,0.1677917098050053,0.8322082901949948,2,
ASH1L,ENSG00000116539,0.1678824757457958,0.8321175242542043,1,1.0
DOCK3,ENSG00000088538,0.167918846307735,0.832081153692265,3,
TAF3,ENSG00000165632,0.1683018184625396,0.8316981815374603,10,
NLK,ENSG00000087095,0.1684105868089286,0.8315894131910714,17,
CDK19,ENSG00000155111,0.1696521489957628,0.8303478510042371,6,3.0
NLGN3,ENSG00000196338,0.17039838050808,0.8296016194919198,X,1.0
NFIC,ENSG00000141905,0.1706991491568154,0.8293008508431846,19,
CCAR1,ENSG00000060339,0.1709162895759234,0.8290837104240765,10,
GRIA3,ENSG00000125675,0.1715823491216289,0.828417650878371,X,
PPP2CB,ENSG00000104695,0.1730244006553463,0.8269755993446536,8,
BMI1,ENSG00000168283,0.1732456200972036,0.8267543799027963,10,
BAZ2B,ENSG00000123636,0.1733113517136831,0.8266886482863168,2,1.0
TLE4,ENSG00000106829,0.1736925187210351,0.8263074812789648,9,
SAFB2,ENSG00000130254,0.1746331421102443,0.8253668578897555,19,
AFF4,ENSG00000072364,0.17487472648774,0.8251252735122598,5,
MAGI2,ENSG00000187391,0.1748813225456239,0.8251186774543762,7,
SETBP1,ENSG00000152217,0.1749621542124641,0.825037845787536,18,1.0
AFF2,ENSG00000155966,0.1753433442598991,0.8246566557401009,X,1.0
ARID1A,ENSG00000117713,0.1757177585724661,0.8242822414275338,1,
NRXN2,ENSG00000110076,0.1765731262227767,0.8234268737772231,11,1.0
ELFN2,ENSG00000166897,0.1779683323658521,0.8220316676341479,22,
ZNF592,ENSG00000166716,0.1781293175133315,0.8218706824866686,15,
ZFX,ENSG00000005889,0.1787803243368737,0.8212196756631263,X,
MARK1,ENSG00000116141,0.1790898283199498,0.82091017168005,1,2.0
TAF1,ENSG00000147133,0.1794666195094827,0.8205333804905173,X,
MGA,ENSG00000174197,0.179600433918906,0.8203995660810939,15,
LRFN2,ENSG00000156564,0.1804620574335423,0.8195379425664576,6,2.0
DACH1,ENSG00000276644,0.1808752524512707,0.8191247475487291,13,
ITCH,ENSG00000078747,0.1810297165576095,0.8189702834423903,20,
,ENSG00000289720,0.1810297165576095,0.8189702834423903,20,
UBR2,ENSG00000024048,0.1814350211503764,0.8185649788496235,6,
KAT7,ENSG00000136504,0.1815635651108195,0.8184364348891805,17,
MED1,ENSG00000125686,0.181568839766839,0.818431160233161,17,
NLGN4X,ENSG00000146938,0.1820455563915382,0.8179544436084615,X,1.0
NCOR1,ENSG00000141027,0.182233034922178,0.8177669650778221,17,2.0
RAP2C,ENSG00000123728,0.1831229875334187,0.8168770124665812,X,
PBRM1,ENSG00000163939,0.1833002158155006,0.8166997841844992,3,
UBN2,ENSG00000157741,0.1840553563073999,0.8159446436926002,7,2.0
TNRC18,ENSG00000182095,0.1843304906989734,0.8156695093010266,7,
CHD2,ENSG00000173575,0.1847102678943185,0.8152897321056816,15,1.0
DMXL2,ENSG00000104093,0.1848872131243269,0.8151127868756731,15,2.0
DDX23,ENSG00000174243,0.185106993762731,0.8148930062372689,12,
BRWD3,ENSG00000165288,0.1853362372389532,0.8146637627610467,X,
SMARCC1,ENSG00000173473,0.1856730552060966,0.8143269447939033,3,
PAN3,ENSG00000152520,0.1859237980221778,0.814076201977822,13,
NOL4,ENSG00000101746,0.1866973404499997,0.8133026595500003,18,
KAT2B,ENSG00000114166,0.1870564286816073,0.8129435713183927,3,2.0
HNRNPK,ENSG00000165119,0.187252556490911,0.8127474435090891,9,2.0
RAB8B,ENSG00000166128,0.1876509355514968,0.8123490644485033,15,
ZBTB46,ENSG00000130584,0.1880864051605537,0.8119135948394464,20,
ZBTB39,ENSG00000166860,0.1882268263231244,0.8117731736768757,12,
CUL4B,ENSG00000158290,0.1884497346526676,0.8115502653473324,X,
,ENSG00000285238,0.1905326502069177,0.8094673497930824,12,
EZH2,ENSG00000106462,0.1909432473027848,0.8090567526972151,7,
SHANK1,ENSG00000161681,0.1912346333774806,0.8087653666225194,19,2.0
GRIK2,ENSG00000164418,0.1919882051174903,0.8080117948825098,6,2.0
BICRA,ENSG00000063169,0.192136345586205,0.8078636544137952,19,2.0
MAGI1,ENSG00000151276,0.192160091344126,0.807839908655874,3,
DOCK4,ENSG00000128512,0.1923644510709368,0.8076355489290632,7,2.0
NAA15,ENSG00000164134,0.19240790286573,0.8075920971342698,4,1.0
PAX2,ENSG00000075891,0.1925474728648779,0.8074525271351222,10,
CELF3,ENSG00000159409,0.192728557009728,0.8072714429902719,1,
LDB2,ENSG00000169744,0.1928218033370609,0.8071781966629391,4,
,ENSG00000271793,0.1928424328134032,0.8071575671865967,6,
MAST2,ENSG00000086015,0.1933482371754048,0.8066517628245953,1,
CHD1,ENSG00000153922,0.1933943203611381,0.8066056796388619,5,2.0
GBF1,ENSG00000107862,0.1934945185848963,0.8065054814151036,10,
LEF1,ENSG00000138795,0.1935846887277814,0.8064153112722184,4,
KLHL14,ENSG00000197705,0.1937083624634181,0.8062916375365818,18,
MYT1L,ENSG00000186487,0.193738946809393,0.8062610531906069,2,1.0
BRSK2,ENSG00000174672,0.1939075067962273,0.8060924932037727,11,1.0
PDS5A,ENSG00000121892,0.1941655573755234,0.8058344426244768,4,
ZBTB7C,ENSG00000184828,0.194479108618539,0.805520891381461,18,
ASH2L,ENSG00000129691,0.1945187850350302,0.8054812149649699,8,
TSHZ1,ENSG00000179981,0.1946767351949052,0.805323264805095,18,1.0
DLG3,ENSG00000082458,0.1949056816001771,0.8050943183998228,X,
MARK2,ENSG00000072518,0.1954894505333307,0.8045105494666694,11,2.0
CLK2,ENSG00000176444,0.1961381507281012,0.8038618492718989,1,
BRPF3,ENSG00000096070,0.1964142164337201,0.80358578356628,6,
NFIB,ENSG00000147862,0.1965675172176601,0.8034324827823399,9,2.0
SMARCA2,ENSG00000080503,0.1968126416469531,0.8031873583530469,9,1.0
STRN3,ENSG00000196792,0.1974941245445297,0.8025058754554703,14,
NR2F2,ENSG00000185551,0.1978721657325076,0.8021278342674926,15,
SHANK2,ENSG00000162105,0.1980988442857366,0.8019011557142633,11,1.0
SYN2,ENSG00000157152,0.1983319694046788,0.8016680305953212,3,2.0
CHD4,ENSG00000111642,0.1983331782673734,0.8016668217326266,12,
RAC2,ENSG00000128340,0.1987984423197118,0.8012015576802881,22,
ASXL3,ENSG00000141431,0.1989913368901779,0.8010086631098224,18,1.0
NR2F1,ENSG00000175745,0.200475794753242,0.7995242052467579,5,2.0
RAB3C,ENSG00000152932,0.2006386292670313,0.7993613707329686,5,
CACNA1I,ENSG00000100346,0.201077158955532,0.798922841044468,22,2.0
TSHZ3,ENSG00000121297,0.201160341198167,0.7988396588018333,19,1.0
CACNA1B,ENSG00000148408,0.2012704173413425,0.7987295826586577,9,2.0
RAPGEF2,ENSG00000109756,0.2013027938121202,0.7986972061878798,4,
GRIA1,ENSG00000155511,0.2014356035654273,0.7985643964345727,5,2.0
TET2,ENSG00000168769,0.2018120111004865,0.7981879888995136,4,2.0
HECW2,ENSG00000138411,0.2023726506764776,0.7976273493235224,2,2.0
NRXN3,ENSG00000021645,0.2027837479502247,0.7972162520497754,14,1.0
,ENSG00000254553,0.202788797176226,0.7972112028237739,1,
PTPRU,ENSG00000060656,0.2028175900550311,0.7971824099449688,1,
CNOT1,ENSG00000125107,0.2028734801958732,0.797126519804127,16,2.0
SLAIN2,ENSG00000109171,0.2029795420063185,0.7970204579936815,4,
CUL4A,ENSG00000139842,0.2047376710024996,0.7952623289975003,13,
LRRC4B,ENSG00000131409,0.2047420883123041,0.7952579116876959,19,
NOL4L,ENSG00000197183,0.2049128243110749,0.7950871756889251,20,
ZBTB8B,ENSG00000273274,0.205194664916999,0.794805335083001,1,
ARID3A,ENSG00000116017,0.2052213939957579,0.7947786060042421,19,
PHF2,ENSG00000197724,0.2054329598900494,0.7945670401099506,9,1.0
GABRG2,ENSG00000113327,0.2054840893959742,0.7945159106040258,5,3.0
ANK2,ENSG00000145362,0.2054891470683404,0.7945108529316598,4,1.0
CPSF6,ENSG00000111605,0.2058193095000027,0.7941806904999972,12,
GABRB3,ENSG00000166206,0.2059425591464074,0.7940574408535924,15,1.0
USP11,ENSG00000102226,0.2065715966865295,0.7934284033134704,X,
TFAP2A,ENSG00000137203,0.2066889311172414,0.7933110688827585,6,
TM9SF3,ENSG00000077147,0.2068273279658044,0.7931726720341956,10,
ZEB2,ENSG00000169554,0.2075696174964212,0.7924303825035788,2,
VCL,ENSG00000035403,0.2080662119927818,0.7919337880072181,10,
HNRNPA1L3,ENSG00000224578,0.2083033010726582,0.7916966989273417,16,
DHX9,ENSG00000135829,0.2083535990653867,0.7916464009346134,1,3.0
GSE1,ENSG00000131149,0.2085285089447473,0.7914714910552526,16,
PRTG,ENSG00000166450,0.208672820849444,0.7913271791505558,15,
CBFA2T3,ENSG00000129993,0.2089890392684803,0.7910109607315194,16,
BCOR,ENSG00000183337,0.2093616117987167,0.7906383882012833,X,
ILF3,ENSG00000129351,0.2094047724346346,0.7905952275653653,19,
KDM3B,ENSG00000120733,0.2096960825213943,0.7903039174786054,5,1.0
USP32,ENSG00000170832,0.210230129275913,0.7897698707240868,17,
SRCIN1,ENSG00000277363,0.2104681335462968,0.7895318664537031,17,
NRAS,ENSG00000213281,0.2105884627168781,0.789411537283122,1,
ADGRL1,ENSG00000072071,0.2107615310286021,0.7892384689713979,19,3.0
COPS3,ENSG00000141030,0.2110827653845184,0.7889172346154817,17,
,ENSG00000289694,0.2121142393510878,0.7878857606489121,1,
RHOA,ENSG00000067560,0.2121412165001365,0.7878587834998635,3,
SRGAP1,ENSG00000196935,0.2122791293943855,0.7877208706056146,12,
CDK12,ENSG00000167258,0.2129123234958959,0.7870876765041042,17,
EIF4H,ENSG00000106682,0.2129819810672299,0.78701801893277,7,
GABRB1,ENSG00000163288,0.2133476532602422,0.7866523467397577,4,
GABRB2,ENSG00000145864,0.2136372235166541,0.7863627764833457,5,1.0
VIRMA,ENSG00000164944,0.2137163273156536,0.7862836726843463,8,
THOC2,ENSG00000125676,0.2147087030949332,0.7852912969050668,X,
TLK2,ENSG00000146872,0.2150591438596865,0.7849408561403135,17,1.0
KDM2B,ENSG00000089094,0.2155833728661677,0.7844166271338324,12,1.0
RANBP9,ENSG00000010017,0.2165970246953532,0.7834029753046468,6,
TRPM3,ENSG00000083067,0.217198473531888,0.7828015264681121,9,
CDK11B,ENSG00000248333,0.2174420427240006,0.7825579572759993,1,
RCOR3,ENSG00000117625,0.2178577722505595,0.7821422277494404,1,
TP63,ENSG00000073282,0.2183488752166156,0.7816511247833844,3,
ZFY,ENSG00000067646,0.2186273889367277,0.7813726110632722,Y,
TCF7L2,ENSG00000148737,0.2188931847705703,0.7811068152294296,10,1.0
GRIN1,ENSG00000176884,0.2193014678022644,0.7806985321977354,9,1.0
VPS35,ENSG00000069329,0.2196782013960351,0.7803217986039648,16,
ACTC1,ENSG00000159251,0.2197779349809979,0.7802220650190022,15,
GABRA2,ENSG00000151834,0.2203462691123909,0.779653730887609,4,
EYA1,ENSG00000104313,0.2204536620547637,0.7795463379452363,8,
TSC2,ENSG00000103197,0.2205577192210586,0.7794422807789412,16,1.0
HNRNPH1,ENSG00000169045,0.2207702929981216,0.7792297070018783,5,
CACNA1D,ENSG00000157388,0.2208089268301075,0.7791910731698924,3,2.0
UBE2E3,ENSG00000170035,0.2212215997346562,0.7787784002653437,2,
HERC1,ENSG00000103657,0.2212441236857169,0.7787558763142831,15,2.0
SLC24A3,ENSG00000185052,0.2214356953776458,0.7785643046223543,20,
KDM6A,ENSG00000147050,0.2218480767107126,0.7781519232892872,X,2.0
CHD3,ENSG00000170004,0.2220418059994844,0.7779581940005155,17,1.0
BCAS3,ENSG00000141376,0.2221826885370824,0.7778173114629177,17,
HECTD1,ENSG00000092148,0.2222628374022108,0.7777371625977892,14,
LRFN5,ENSG00000165379,0.2225376660454467,0.7774623339545532,14,2.0
KDM2A,ENSG00000173120,0.2229061449144434,0.7770938550855566,11,3.0
BCL11B,ENSG00000127152,0.2237529410108042,0.7762470589891955,14,3.0
MCM2,ENSG00000073111,0.2237686474386771,0.7762313525613227,3,
KDM5C,ENSG00000126012,0.2237687751180115,0.7762312248819884,X,1.0
RAB2B,ENSG00000129472,0.2237777945803253,0.7762222054196748,14,
DOCK7,ENSG00000116641,0.2244758274333909,0.7755241725666089,1,
TNKS,ENSG00000173273,0.2247972657784906,0.7752027342215093,8,
SDK2,ENSG00000069188,0.2252946496010408,0.7747053503989592,17,
SMARCD1,ENSG00000066117,0.2254664281798129,0.774533571820187,12,
CNOT3,ENSG00000088038,0.225495923541328,0.7745040764586718,19,1.0
ZNF532,ENSG00000074657,0.2260045630091708,0.7739954369908292,18,
CLPTM1,ENSG00000104853,0.2260477937054061,0.773952206294594,19,
AP2S1,ENSG00000042753,0.2267141980580147,0.7732858019419854,19,1.0
PPP1CC,ENSG00000186298,0.2274661027765412,0.7725338972234587,12,
RAB5B,ENSG00000111540,0.2282688048181007,0.7717311951818993,12,
PPP2CA,ENSG00000113575,0.2291652896278674,0.7708347103721325,5,
OTOF,ENSG00000115155,0.2292443000309558,0.7707556999690441,2,
CLPX,ENSG00000166855,0.2293731105971697,0.7706268894028303,15,
ZSWIM5,ENSG00000162415,0.2294486791259063,0.7705513208740935,1,
ACTG1,ENSG00000184009,0.2300138957058819,0.7699861042941182,17,
EIF3M,ENSG00000149100,0.2300538955047649,0.7699461044952349,11,
PRR12,ENSG00000126464,0.2303689478694214,0.7696310521305785,19,1.0
