dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.863678, 0.024603)","(0.877878, 0.019129)","(0.756922, 0.035057)","(0.837778, 0.052337)","(0.693258, 0.049591)","(0.617374, 0.046713)","(0.837778, 0.052337)","(0.889578, 0.025567)","(0.68353, 0.046459)",svm
cat_1_sd,"(0.847037, 0.03356)","(0.857007, 0.030699)","(0.725558, 0.0528)","(0.828889, 0.048939)","(0.647149, 0.065205)","(0.57682, 0.067544)","(0.828889, 0.048939)","(0.865186, 0.032554)","(0.641054, 0.070581)",svm
cat_1_2,"(0.830091, 0.029397)","(0.82123, 0.022821)","(0.68212, 0.036395)","(0.846377, 0.05045)","(0.571909, 0.033132)","(0.519825, 0.041751)","(0.846377, 0.05045)","(0.813805, 0.023517)","(0.585728, 0.051583)",svm
cat_1_2_sd,"(0.843611, 0.014002)","(0.82524, 0.008175)","(0.694358, 0.01519)","(0.877198, 0.029475)","(0.574822, 0.012235)","(0.532178, 0.017286)","(0.877198, 0.029475)","(0.810025, 0.009355)","(0.6049, 0.022489)",svm
cat_1_2_3,"(0.83821, 0.029095)","(0.82423, 0.020518)","(0.689955, 0.035948)","(0.863865, 0.051155)","(0.574827, 0.031983)","(0.528448, 0.041207)","(0.863865, 0.051155)","(0.812556, 0.019014)","(0.597786, 0.051019)",svm
complete,"(0.828372, 0.016136)","(0.811329, 0.017973)","(0.674031, 0.021404)","(0.859614, 0.029942)","(0.55508, 0.025745)","(0.50894, 0.024737)","(0.859614, 0.029942)","(0.79713, 0.024631)","(0.576544, 0.030019)",svm
