dataset_name,fit_time,score_time,test_AUC,test_Accuracy,test_f1,test_Recall,test_Precision,test_MCC,test_Average Precision,test_Sensitivity,test_Specificity,best_params
Cat_1,0.061269521713256836,0.03302445411682129,0.906352745967356,0.836100647155414,0.6975304171391242,0.8265494912118407,0.6065434617747215,0.604447077215716,0.7589551683183811,0.8265494912118407,0.8387728775296299,{'C': 1}
Cat_1_sd,0.06825981140136719,0.03824028968811035,0.8717266914332141,0.7996525673655719,0.693110430026398,0.7784615384615385,0.6286218890301096,0.5568552536510778,0.7541568448934225,0.7784615384615385,0.808304442473595,{'C': 1}
Cat_1_2,0.10002727508544922,0.0358372688293457,0.7752689950446736,0.70921926910299,0.7217285268452092,0.6993432141819239,0.746945491221042,0.4195247247493331,0.8060588889977133,0.6993432141819239,0.7207852938805128,{'C': 1}
Cat_1_2_sd,0.11806931495666503,0.037499427795410156,0.7701838559907813,0.7071823204419889,0.728723565088558,0.6985557149689143,0.7633043637611316,0.41453890670270094,0.8136817730217883,0.6985557149689143,0.7182536483108926,{'C': 1}
Cat_1_2_3,0.06697759628295899,0.045366954803466794,0.764410909584784,0.7053160477550722,0.7315915410142818,0.7013010819994635,0.7655710787802864,0.40858311931038005,0.8126055848764653,0.7013010819994635,0.7106103362089817,{'C': 0.1}
Complete,0.05396881103515625,0.03246006965637207,0.7623187331395374,0.7056701030927834,0.7390922325803457,0.7031394692264257,0.7799568076524731,0.40682644648054034,0.820841256935711,0.7031394692264257,0.7093687011206967,{'C': 0.1}
dataset_name,fit_time,score_time,test_AUC,test_Accuracy,test_f1,test_Recall,test_Precision,test_MCC,test_Average Precision,test_Sensitivity,test_Specificity,best_params
Cat_1,0.04192991256713867,0.02643613815307617,0.906352745967356,0.836100647155414,0.6975304171391242,0.8265494912118407,0.6065434617747215,0.604447077215716,0.7589551683183811,0.8265494912118407,0.8387728775296299,{'C': 1}
Cat_1_sd,0.037749195098876955,0.026392030715942382,0.8717266914332141,0.7996525673655719,0.693110430026398,0.7784615384615385,0.6286218890301096,0.5568552536510778,0.7541568448934225,0.7784615384615385,0.808304442473595,{'C': 1}
Cat_1_2,0.06293983459472656,0.02690606117248535,0.7752689950446736,0.70921926910299,0.7217285268452092,0.6993432141819239,0.746945491221042,0.4195247247493331,0.8060588889977133,0.6993432141819239,0.7207852938805128,{'C': 1}
Cat_1_2_sd,0.061130094528198245,0.02691025733947754,0.7701838559907813,0.7071823204419889,0.728723565088558,0.6985557149689143,0.7633043637611316,0.41453890670270094,0.8136817730217883,0.6985557149689143,0.7182536483108926,{'C': 1}
Cat_1_2_3,0.03868656158447266,0.027034902572631837,0.764410909584784,0.7053160477550722,0.7315915410142818,0.7013010819994635,0.7655710787802864,0.40858311931038005,0.8126055848764653,0.7013010819994635,0.7106103362089817,{'C': 0.1}
Complete,0.04049396514892578,0.027142667770385744,0.7623187331395374,0.7056701030927834,0.7390922325803457,0.7031394692264257,0.7799568076524731,0.40682644648054034,0.820841256935711,0.7031394692264257,0.7093687011206967,{'C': 0.1}
dataset_name,fit_time,score_time,test_AUC,test_Accuracy,test_f1,test_Recall,test_Precision,test_MCC,test_Average Precision,test_Sensitivity,test_Specificity,best_params
Cat_1,5.409510755538941,0.14712100028991698,0.9053225723566776,0.8743794069351878,0.6841049017636543,0.6098057354301573,0.7876137791927266,0.617439487095744,0.7783520234321307,0.6098057354301573,0.9517777956945901,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}"
Cat_1_sd,5.228935098648071,0.07272605895996094,0.8724732849992869,0.8185270472265987,0.6836733627090441,0.676923076923077,0.6978238875948382,0.5598775843877896,0.7602279471333004,0.676923076923077,0.8768443118600338,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}"
Cat_1_2,5.550493955612183,0.1102757453918457,0.7909866152743136,0.7179385043053766,0.7322732503267093,0.7143853530950306,0.7520914207258138,0.435736841826766,0.8207401640309575,0.7143853530950306,0.7220349915343063,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
Cat_1_2_sd,8.000528621673585,0.062351322174072264,0.7924516493807345,0.7303867403314918,0.7625946326184531,0.7670827355332376,0.7592481352844047,0.4513512031083133,0.8324380862578113,0.7670827355332376,0.6826332338950254,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}"
Cat_1_2_3,7.0691040515899655,0.060788965225219725,0.788450270729674,0.7231656046290194,0.7619685340615057,0.7731065009389251,0.7513414279978441,0.43171885657939074,0.8339519577723283,0.7731065009389251,0.6560509554140127,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}"
Complete,7.454388952255249,0.06305646896362305,0.7821529696456169,0.7149484536082474,0.7618679867754782,0.7682552230378317,0.7561417748917749,0.4074397816808582,0.8397694726186578,0.7682552230378317,0.6371119890349108,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}"
dataset_name,fit_time,score_time,test_AUC,test_Accuracy,test_f1,test_Recall,test_Precision,test_MCC,test_Average Precision,test_Sensitivity,test_Specificity,best_params
