dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.831377, 0.022884)","(0.8626, 0.015595)","(0.718572, 0.022309)","(0.774468, 0.071664)","(0.679555, 0.061471)","(0.573951, 0.028887)","(0.774468, 0.071664)","(0.888285, 0.03472)","(0.635396, 0.030103)",svm
cat_1_sd,"(0.83226, 0.018646)","(0.844919, 0.020471)","(0.7035, 0.025062)","(0.809251, 0.057948)","(0.627457, 0.050788)","(0.549052, 0.032025)","(0.809251, 0.057948)","(0.855269, 0.03732)","(0.61325, 0.032896)",svm
cat_1_2,"(0.732097, 0.038391)","(0.616314, 0.058789)","(0.529876, 0.03901)","(0.943756, 0.022068)","(0.369461, 0.03736)","(0.361445, 0.03508)","(0.943756, 0.022068)","(0.520439, 0.075799)","(0.396263, 0.058581)",svm
cat_1_2_sd,"(0.660804, 0.067519)","(0.501338, 0.124173)","(0.471658, 0.052751)","(0.952359, 0.044359)","(0.316387, 0.049427)","(0.310472, 0.045245)","(0.952359, 0.044359)","(0.369249, 0.17092)","(0.300716, 0.083984)",svm
cat_1_2_3,"(0.654104, 0.059192)","(0.500522, 0.097366)","(0.463506, 0.04227)","(0.934968, 0.027646)","(0.309488, 0.036869)","(0.303764, 0.034399)","(0.934968, 0.027646)","(0.37324, 0.128788)","(0.278614, 0.088391)",svm
complete,"(0.660406, 0.048846)","(0.498561, 0.089539)","(0.467251, 0.034131)","(0.956522, 0.041247)","(0.310428, 0.030804)","(0.305989, 0.02843)","(0.956522, 0.041247)","(0.364291, 0.123855)","(0.298128, 0.061669)",svm
