dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.780675, 0.042627)","(0.799802, 0.030606)","(0.626132, 0.058667)","(0.746089, 0.064638)","(0.539553, 0.053796)","(0.46286, 0.060944)","(0.746089, 0.064638)","(0.815261, 0.021382)","(0.506436, 0.079158)",lr_scaled
cat_1_sd,"(0.791005, 0.037048)","(0.782155, 0.027717)","(0.624889, 0.04779)","(0.807274, 0.058983)","(0.510147, 0.042824)","(0.457111, 0.049501)","(0.807274, 0.058983)","(0.774736, 0.023667)","(0.507851, 0.066742)",lr_scaled
cat_1_2,"(0.761565, 0.038253)","(0.729156, 0.035734)","(0.577377, 0.04839)","(0.820423, 0.051715)","(0.446133, 0.044784)","(0.408018, 0.046512)","(0.820423, 0.051715)","(0.702708, 0.035817)","(0.444198, 0.068766)",lr_scaled
cat_1_2_sd,"(0.759359, 0.034754)","(0.723273, 0.034764)","(0.573544, 0.044525)","(0.824863, 0.042928)","(0.440268, 0.041868)","(0.403794, 0.042627)","(0.824863, 0.042928)","(0.693855, 0.036036)","(0.439274, 0.062674)",lr_scaled
cat_1_2_3,"(0.758738, 0.034739)","(0.722293, 0.033633)","(0.572534, 0.044202)","(0.824863, 0.042928)","(0.438974, 0.04086)","(0.402784, 0.04208)","(0.824863, 0.042928)","(0.692613, 0.033303)","(0.437907, 0.062377)",lr_scaled
complete,"(0.737787, 0.044025)","(0.696798, 0.05301)","(0.549256, 0.053044)","(0.81219, 0.032444)","(0.416236, 0.053056)","(0.381717, 0.049621)","(0.81219, 0.032444)","(0.663385, 0.060891)","(0.40167, 0.078213)",lr_scaled
