dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.788166, 0.053931)","(0.811596, 0.032073)","(0.638563, 0.070584)","(0.745904, 0.098455)","(0.559521, 0.057449)","(0.478982, 0.07143)","(0.745904, 0.098455)","(0.830427, 0.022054)","(0.525302, 0.09439)",svm scaled
cat_1_sd,"(0.804989, 0.045538)","(0.813542, 0.035486)","(0.656114, 0.064011)","(0.789685, 0.069943)","(0.562352, 0.064771)","(0.494678, 0.070005)","(0.789685, 0.069943)","(0.820292, 0.031394)","(0.548525, 0.08676)",svm scaled
cat_1_2,"(0.550179, 0.044978)","(0.434092, 0.180507)","(0.31772, 0.159956)","(0.760369, 0.381057)","(0.201066, 0.10164)","(0.245189, 0.016984)","(0.760369, 0.381057)","(0.339989, 0.340869)","(0.109519, 0.088931)",svm scaled
cat_1_2_sd,"(0.544402, 0.009265)","(0.317942, 0.010871)","(0.38646, 0.008748)","(0.956021, 0.020234)","(0.242184, 0.005679)","(0.24145, 0.005954)","(0.956021, 0.020234)","(0.132782, 0.019807)","(0.117791, 0.024738)",svm scaled
cat_1_2_3,"(0.547787, 0.022425)","(0.315962, 0.036886)","(0.389395, 0.012913)","(0.96917, 0.017703)","(0.24374, 0.010106)","(0.243107, 0.009765)","(0.96917, 0.017703)","(0.126404, 0.051941)","(0.128246, 0.041865)",svm scaled
complete,"(0.530568, 0.019979)","(0.289476, 0.032323)","(0.380199, 0.010807)","(0.968972, 0.023112)","(0.23654, 0.00765)","(0.236151, 0.007642)","(0.968972, 0.023112)","(0.092163, 0.048102)","(0.090376, 0.050766)",svm scaled
