dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.744703, 0.033969)","(0.825312, 0.026099)","(0.60623, 0.056507)","(0.59812, 0.056141)","(0.617723, 0.069841)","(0.461993, 0.059937)","(0.59812, 0.056141)","(0.891285, 0.026759)","(0.495494, 0.072242)",lgbm
cat_1_sd,"(0.760405, 0.025299)","(0.804709, 0.018719)","(0.61011, 0.036706)","(0.680359, 0.046468)","(0.55384, 0.036012)","(0.449501, 0.037131)","(0.680359, 0.046468)","(0.840451, 0.020165)","(0.486668, 0.047429)",lgbm
cat_1_2,"(0.708182, 0.044692)","(0.638926, 0.053574)","(0.511402, 0.045166)","(0.833967, 0.055861)","(0.370088, 0.041971)","(0.346853, 0.038416)","(0.833967, 0.055861)","(0.582396, 0.066018)","(0.349431, 0.07474)",lgbm
cat_1_2_sd,"(0.705484, 0.037815)","(0.620284, 0.049814)","(0.506301, 0.040412)","(0.860054, 0.040629)","(0.35984, 0.038025)","(0.341382, 0.034431)","(0.860054, 0.040629)","(0.550914, 0.061337)","(0.345743, 0.063499)",lgbm
cat_1_2_3,"(0.701466, 0.026239)","(0.604554, 0.033044)","(0.499789, 0.024379)","(0.87755, 0.046938)","(0.349949, 0.021282)","(0.334771, 0.02044)","(0.87755, 0.046938)","(0.525382, 0.045518)","(0.340212, 0.043576)",lgbm
complete,"(0.690722, 0.028143)","(0.582957, 0.038143)","(0.489322, 0.027918)","(0.886338, 0.037613)","(0.338493, 0.0248)","(0.325762, 0.023748)","(0.886338, 0.037613)","(0.495105, 0.049005)","(0.324553, 0.046168)",lgbm
