dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.698404, 0.044517)","(0.828286, 0.026356)","(0.545679, 0.080628)","(0.462602, 0.079468)","(0.669625, 0.090543)","(0.435983, 0.067237)","(0.462602, 0.079468)","(0.934206, 0.016661)","(0.456856, 0.094894)",xgb
cat_1_sd,"(0.765577, 0.037173)","(0.839066, 0.031178)","(0.63956, 0.060523)","(0.63252, 0.06082)","(0.65049, 0.078399)","(0.496408, 0.06567)","(0.63252, 0.06082)","(0.898634, 0.032343)","(0.537523, 0.080521)",xgb
cat_1_2,"(0.652522, 0.080252)","(0.512325, 0.142118)","(0.46389, 0.049519)","(0.908103, 0.070435)","(0.314492, 0.044683)","(0.304698, 0.041235)","(0.908103, 0.070435)","(0.396942, 0.19967)","(0.258651, 0.136364)",xgb
cat_1_2_sd,"(0.657286, 0.02237)","(0.509326, 0.024334)","(0.459074, 0.016686)","(0.925969, 0.032257)","(0.305319, 0.012912)","(0.299593, 0.013556)","(0.925969, 0.032257)","(0.388602, 0.030527)","(0.282007, 0.036479)",xgb
cat_1_2_3,"(0.634231, 0.025454)","(0.471042, 0.036441)","(0.441869, 0.023946)","(0.930225, 0.042034)","(0.290102, 0.019173)","(0.285749, 0.019248)","(0.930225, 0.042034)","(0.338237, 0.04566)","(0.251103, 0.044512)",xgb
complete,"(0.546179, 0.061292)","(0.317077, 0.119036)","(0.391607, 0.039346)","(0.961147, 0.052038)","(0.247503, 0.034203)","(0.245563, 0.032045)","(0.961147, 0.052038)","(0.13121, 0.162818)","(0.086365, 0.113519)",xgb
