dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.84915, 0.026153)","(0.898724, 0.010999)","(0.771401, 0.029597)","(0.758647, 0.057197)","(0.787384, 0.025857)","(0.651795, 0.035344)","(0.758647, 0.057197)","(0.939653, 0.010506)","(0.707701, 0.036526)",lr
cat_1_sd,"(0.865481, 0.029706)","(0.880843, 0.017986)","(0.760394, 0.03938)","(0.837488, 0.051697)","(0.69652, 0.031428)","(0.621569, 0.050634)","(0.837488, 0.051697)","(0.893474, 0.009394)","(0.687248, 0.052273)",lr
cat_1_2,"(0.774429, 0.044904)","(0.723004, 0.036054)","(0.58732, 0.048366)","(0.868502, 0.065126)","(0.443866, 0.039304)","(0.417615, 0.048741)","(0.868502, 0.065126)","(0.680356, 0.031795)","(0.462758, 0.076272)",lr
cat_1_2_sd,"(0.771655, 0.037381)","(0.709103, 0.034753)","(0.580539, 0.040722)","(0.88599, 0.046438)","(0.431987, 0.03536)","(0.409958, 0.039251)","(0.88599, 0.046438)","(0.65732, 0.034208)","(0.456349, 0.063949)",lr
cat_1_2_3,"(0.752477, 0.024567)","(0.696143, 0.01347)","(0.559835, 0.020162)","(0.855459, 0.065392)","(0.416706, 0.010986)","(0.38952, 0.018215)","(0.855459, 0.065392)","(0.649495, 0.026641)","(0.424501, 0.039589)",lr
complete,"(0.762368, 0.033277)","(0.697138, 0.024031)","(0.568498, 0.032022)","(0.881643, 0.062552)","(0.419853, 0.023725)","(0.397976, 0.028883)","(0.881643, 0.062552)","(0.643093, 0.026388)","(0.440294, 0.055648)",lr
