dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.872319, 0.023587)","(0.924555, 0.012938)","(0.823122, 0.030836)","(0.776715, 0.050772)","(0.879524, 0.044096)","(0.73315, 0.041355)","(0.776715, 0.050772)","(0.967924, 0.014596)","(0.779229, 0.037126)",svm
cat_1_sd,"(0.876497, 0.044767)","(0.892789, 0.035767)","(0.782558, 0.068558)","(0.846667, 0.065635)","(0.728968, 0.076272)","(0.655822, 0.091552)","(0.846667, 0.065635)","(0.906328, 0.030957)","(0.716309, 0.090854)",svm
cat_1_2,"(0.850188, 0.029551)","(0.816305, 0.032052)","(0.69368, 0.039621)","(0.912271, 0.056771)","(0.561884, 0.047594)","(0.532443, 0.045388)","(0.912271, 0.056771)","(0.788106, 0.04419)","(0.609779, 0.055072)",svm
cat_1_2_sd,"(0.83944, 0.025558)","(0.787464, 0.030333)","(0.666792, 0.034122)","(0.934396, 0.051283)","(0.520138, 0.040273)","(0.500692, 0.038563)","(0.934396, 0.051283)","(0.744483, 0.043215)","(0.58006, 0.046626)",svm
cat_1_2_3,"(0.817504, 0.021379)","(0.748668, 0.040804)","(0.631686, 0.034561)","(0.943188, 0.056066)","(0.477865, 0.046042)","(0.462228, 0.038148)","(0.943188, 0.056066)","(0.69182, 0.063877)","(0.538179, 0.041035)",svm
complete,"(0.809139, 0.031979)","(0.723984, 0.043399)","(0.615202, 0.041189)","(0.964928, 0.022192)","(0.452658, 0.043621)","(0.445102, 0.044439)","(0.964928, 0.022192)","(0.65335, 0.054601)","(0.519802, 0.056209)",svm
