dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.852827, 0.009824)","(0.865923, 0.015216)","(0.737365, 0.018788)","(0.828889, 0.032738)","(0.666544, 0.038818)","(0.590302, 0.025262)","(0.828889, 0.032738)","(0.876766, 0.026393)","(0.657349, 0.022807)",svm
cat_1_sd,"(0.860868, 0.032402)","(0.859012, 0.026245)","(0.735836, 0.045722)","(0.864251, 0.053499)","(0.64204, 0.05068)","(0.58698, 0.056673)","(0.864251, 0.053499)","(0.857486, 0.02685)","(0.656757, 0.062048)",svm
cat_1_2,"(0.837379, 0.027982)","(0.825196, 0.032114)","(0.691694, 0.042857)","(0.859614, 0.032689)","(0.580167, 0.050505)","(0.531207, 0.049562)","(0.859614, 0.032689)","(0.815145, 0.037913)","(0.599103, 0.05708)",svm
cat_1_2_sd,"(0.842352, 0.021701)","(0.840136, 0.015303)","(0.705689, 0.026091)","(0.846473, 0.043607)","(0.605893, 0.026511)","(0.547917, 0.029845)","(0.846473, 0.043607)","(0.83823, 0.018094)","(0.616535, 0.037128)",svm
cat_1_2_3,"(0.807921, 0.079469)","(0.789385, 0.092352)","(0.655404, 0.102276)","(0.841739, 0.059214)","(0.541374, 0.108203)","(0.497411, 0.100958)","(0.841739, 0.059214)","(0.774103, 0.103169)","(0.544683, 0.148546)",svm
complete,"(0.804102, 0.084283)","(0.797498, 0.067724)","(0.648923, 0.105311)","(0.816135, 0.116725)","(0.539371, 0.095843)","(0.492514, 0.099421)","(0.816135, 0.116725)","(0.792068, 0.05514)","(0.537345, 0.152308)",svm
