dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.840334, 0.0329)","(0.867928, 0.025591)","(0.730753, 0.048343)","(0.789758, 0.053418)","(0.681553, 0.054136)","(0.587529, 0.060066)","(0.789758, 0.053418)","(0.89091, 0.024235)","(0.647858, 0.064224)",svm
cat_1_sd,"(0.845761, 0.021598)","(0.861958, 0.018203)","(0.728384, 0.031696)","(0.816039, 0.036839)","(0.658817, 0.037884)","(0.579784, 0.039747)","(0.816039, 0.036839)","(0.875484, 0.020091)","(0.644512, 0.042243)",svm
cat_1_2,"(0.800833, 0.02308)","(0.787469, 0.015436)","(0.637189, 0.024161)","(0.825024, 0.052353)","(0.520127, 0.023138)","(0.468919, 0.02551)","(0.825024, 0.052353)","(0.776642, 0.021924)","(0.525216, 0.036728)",svm
cat_1_2_sd,"(0.823086, 0.028828)","(0.805369, 0.027979)","(0.666375, 0.040054)","(0.855362, 0.040075)","(0.546695, 0.04249)","(0.501328, 0.045243)","(0.855362, 0.040075)","(0.790811, 0.030475)","(0.565978, 0.054736)",svm
cat_1_2_3,"(0.803288, 0.030917)","(0.791439, 0.021949)","(0.64173, 0.036385)","(0.824831, 0.048959)","(0.525324, 0.030457)","(0.474332, 0.038563)","(0.824831, 0.048959)","(0.781745, 0.016084)","(0.530341, 0.053544)",svm
complete,"(0.806315, 0.027266)","(0.774597, 0.02653)","(0.635297, 0.033048)","(0.864251, 0.034195)","(0.50267, 0.032723)","(0.465962, 0.034029)","(0.864251, 0.034195)","(0.748379, 0.02806)","(0.526231, 0.048873)",svm
