dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.522328, 0.043566)","(0.286917, 0.037026)","(0.376261, 0.02877)","(0.952174, 0.095652)","(0.234638, 0.017284)","(0.235678, 0.015677)","(0.952174, 0.095652)","(0.092481, 0.050556)","(0.074261, 0.116553)",svm
cat_1_sd,"(0.500702, 0.029506)","(0.462155, 0.231699)","(0.249425, 0.145923)","(0.5743, 0.439847)","(0.223325, 0.04705)","(0.227681, 0.01065)","(0.5743, 0.439847)","(0.427105, 0.426044)","(0.009524, 0.084901)",svm
cat_1_2,"(0.514937, 0.01283)","(0.254189, 0.025686)","(0.375863, 0.008499)","(0.991304, 0.017391)","(0.23196, 0.006713)","(0.231893, 0.006668)","(0.991304, 0.017391)","(0.038569, 0.03382)","(0.058277, 0.051248)",svm
cat_1_2_sd,"(0.5, 0.0)","(0.226412, 0.002108)","(0.369222, 0.002805)","(1.0, 0.0)","(0.226412, 0.002108)","(0.226412, 0.002108)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)",svm
cat_1_2_3,"(0.521584, 0.013881)","(0.267154, 0.020946)","(0.378789, 0.009113)","(0.986667, 0.026667)","(0.234417, 0.006077)","(0.234359, 0.006137)","(0.986667, 0.026667)","(0.056501, 0.030758)","(0.081063, 0.053778)",svm
complete,"(0.5, 0.0)","(0.226412, 0.002108)","(0.369222, 0.002805)","(1.0, 0.0)","(0.226412, 0.002108)","(0.226412, 0.002108)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)",svm
