dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.515682, 0.03684)","(0.393005, 0.172602)","(0.299975, 0.151528)","(0.738841, 0.379112)","(0.188299, 0.094832)","(0.234334, 0.010315)","(0.738841, 0.379112)","(0.292523, 0.332477)","(0.043808, 0.109813)",svm
cat_1_sd,"(0.506665, 0.026532)","(0.265209, 0.033977)","(0.367879, 0.018236)","(0.947729, 0.093826)","(0.228497, 0.009027)","(0.229157, 0.007708)","(0.947729, 0.093826)","(0.0656, 0.065002)","(0.039088, 0.072493)",svm
cat_1_2,"(0.508268, 0.010544)","(0.335841, 0.207976)","(0.329589, 0.081594)","(0.821739, 0.356522)","(0.253226, 0.052078)","(0.230357, 0.007149)","(0.821739, 0.356522)","(0.194797, 0.373775)","(0.034013, 0.041668)",svm
cat_1_2_sd,"(0.506068, 0.020201)","(0.343825, 0.200344)","(0.307875, 0.13557)","(0.804444, 0.391111)","(0.207211, 0.048297)","(0.229264, 0.006271)","(0.804444, 0.391111)","(0.207692, 0.37214)","(0.017677, 0.068505)",svm
cat_1_2_3,"(0.507051, 0.014103)","(0.237304, 0.022527)","(0.372666, 0.008205)","(1.0, 0.0)","(0.229035, 0.006232)","(0.229035, 0.006232)","(1.0, 0.0)","(0.014103, 0.028205)","(0.026063, 0.052126)",svm
complete,"(0.517999, 0.024296)","(0.343825, 0.214289)","(0.34912, 0.045747)","(0.834783, 0.330435)","(0.28274, 0.108682)","(0.237942, 0.019332)","(0.834783, 0.330435)","(0.201216, 0.374253)","(0.061219, 0.078501)",svm
