dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.496683, 0.009942)","(0.228398, 0.002813)","(0.366702, 0.006262)","(0.986957, 0.026087)","(0.225196, 0.00353)","(0.225305, 0.003353)","(0.986957, 0.026087)","(0.00641, 0.007022)","(-0.007464, 0.055741)",svm
cat_1_sd,"(0.496197, 0.005108)","(0.334348, 0.209122)","(0.293825, 0.146979)","(0.791111, 0.39593)","(0.180422, 0.090248)","(0.225986, 0.002708)","(0.791111, 0.39593)","(0.201282, 0.386738)","(-0.021072, 0.030103)",svm
cat_1_2,"(0.5, 0.0)","(0.226412, 0.002108)","(0.369222, 0.002805)","(1.0, 0.0)","(0.226412, 0.002108)","(0.226412, 0.002108)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)",svm
cat_1_2_sd,"(0.500641, 0.001282)","(0.227403, 0.003311)","(0.369523, 0.003046)","(1.0, 0.0)","(0.226639, 0.00229)","(0.226639, 0.00229)","(1.0, 0.0)","(0.001282, 0.002564)","(0.00766, 0.015321)",svm
cat_1_2_3,"(0.5, 0.0)","(0.226412, 0.002108)","(0.369222, 0.002805)","(1.0, 0.0)","(0.226412, 0.002108)","(0.226412, 0.002108)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)",svm
complete,"(0.5, 0.0)","(0.226412, 0.002108)","(0.369222, 0.002805)","(1.0, 0.0)","(0.226412, 0.002108)","(0.226412, 0.002108)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)",svm
