dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.85493, 0.018164)","(0.873873, 0.010343)","(0.746376, 0.016437)","(0.82029, 0.054067)","(0.68835, 0.034151)","(0.603988, 0.019907)","(0.82029, 0.054067)","(0.88957, 0.023613)","(0.669966, 0.021467)",svm
cat_1_sd,"(0.836286, 0.038004)","(0.850052, 0.03364)","(0.711449, 0.056227)","(0.811208, 0.056868)","(0.635766, 0.0655)","(0.560406, 0.066937)","(0.811208, 0.056868)","(0.861365, 0.034999)","(0.621973, 0.075989)",svm
cat_1_2,"(0.830562, 0.035792)","(0.824211, 0.034156)","(0.68586, 0.051431)","(0.842126, 0.046416)","(0.579657, 0.055158)","(0.525703, 0.059398)","(0.842126, 0.046416)","(0.818999, 0.035431)","(0.589679, 0.069934)",svm
cat_1_2_sd,"(0.842815, 0.031037)","(0.831166, 0.02868)","(0.699436, 0.044273)","(0.864058, 0.044248)","(0.588482, 0.047175)","(0.540542, 0.052631)","(0.864058, 0.044248)","(0.821572, 0.030141)","(0.609686, 0.059899)",svm
cat_1_2_3,"(0.828651, 0.032926)","(0.809275, 0.03793)","(0.674407, 0.050432)","(0.863961, 0.032537)","(0.554814, 0.058929)","(0.511248, 0.057632)","(0.863961, 0.032537)","(0.793342, 0.043474)","(0.57704, 0.06734)",svm
complete,"(0.835893, 0.028081)","(0.796414, 0.033733)","(0.670394, 0.041565)","(0.907923, 0.028739)","(0.532623, 0.047028)","(0.505039, 0.047687)","(0.907923, 0.028739)","(0.763863, 0.03992)","(0.578563, 0.055162)",svm
