dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.497747, 0.028389)","(0.723836, 0.049652)","(0.102295, 0.097718)","(0.084155, 0.080066)","(0.135975, 0.137265)","(0.229179, 0.010246)","(0.084155, 0.080066)","(0.91134, 0.080268)","(-0.002988, 0.072729)",svm
cat_1_sd,"(0.508748, 0.00722)","(0.242318, 0.008923)","(0.373067, 0.004517)","(0.995652, 0.008696)","(0.229545, 0.003237)","(0.229547, 0.003236)","(0.995652, 0.008696)","(0.021844, 0.010495)","(0.053791, 0.035822)",svm
cat_1_2,"(0.580849, 0.021043)","(0.387272, 0.014219)","(0.408245, 0.015012)","(0.934493, 0.053253)","(0.261258, 0.008877)","(0.259365, 0.00953)","(0.934493, 0.053253)","(0.227204, 0.022686)","(0.174839, 0.050532)",svm
cat_1_2_sd,"(0.570636, 0.015474)","(0.35947, 0.01275)","(0.403272, 0.010146)","(0.956425, 0.038835)","(0.255558, 0.00616)","(0.254478, 0.00643)","(0.956425, 0.038835)","(0.184847, 0.019556)","(0.166248, 0.040156)",svm
cat_1_2_3,"(0.536066, 0.024595)","(0.407857, 0.183195)","(0.311093, 0.155775)","(0.769469, 0.386538)","(0.195006, 0.097624)","(0.240158, 0.008061)","(0.769469, 0.386538)","(0.302663, 0.349948)","(0.098855, 0.065165)",svm
complete,"(0.535334, 0.020848)","(0.292976, 0.036063)","(0.385379, 0.008455)","(0.978261, 0.033678)","(0.240065, 0.00655)","(0.239758, 0.006465)","(0.978261, 0.033678)","(0.092407, 0.053235)","(0.102893, 0.061351)",svm
