dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.786481, 0.093396)","(0.856017, 0.040551)","(0.657114, 0.143033)","(0.659034, 0.205929)","(0.700918, 0.084382)","(0.540184, 0.117326)","(0.659034, 0.205929)","(0.913929, 0.042062)","(0.583164, 0.141196)",svm
cat_1_sd,"(0.828979, 0.040395)","(0.855037, 0.032484)","(0.710211, 0.059758)","(0.781159, 0.081566)","(0.658255, 0.078822)","(0.564261, 0.074851)","(0.781159, 0.081566)","(0.876799, 0.041344)","(0.622685, 0.078129)",svm
cat_1_2,"(0.796155, 0.037721)","(0.744747, 0.040019)","(0.613558, 0.045374)","(0.890242, 0.073054)","(0.470052, 0.045408)","(0.443961, 0.047149)","(0.890242, 0.073054)","(0.702068, 0.054983)","(0.503395, 0.066603)",svm
cat_1_2_sd,"(0.803016, 0.030486)","(0.745727, 0.044534)","(0.620203, 0.041701)","(0.907826, 0.05581)","(0.473449, 0.047975)","(0.450307, 0.044204)","(0.907826, 0.05581)","(0.698205, 0.063982)","(0.514969, 0.056124)",svm
cat_1_2_3,"(0.803905, 0.035801)","(0.739776, 0.045263)","(0.617907, 0.044977)","(0.921159, 0.063785)","(0.467056, 0.047589)","(0.448274, 0.04732)","(0.921159, 0.063785)","(0.68665, 0.062905)","(0.514733, 0.063112)",svm
complete,"(0.80774, 0.029179)","(0.745722, 0.040959)","(0.623282, 0.040526)","(0.921063, 0.042598)","(0.472808, 0.045503)","(0.453337, 0.043609)","(0.921063, 0.042598)","(0.694417, 0.055333)","(0.521063, 0.053947)",svm
