dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.831929, 0.027865)","(0.859977, 0.031671)","(0.718538, 0.045535)","(0.780773, 0.047819)","(0.670419, 0.069829)","(0.572847, 0.057142)","(0.780773, 0.047819)","(0.883085, 0.041681)","(0.632142, 0.062017)",lr
cat_1_sd,"(0.850682, 0.027049)","(0.848091, 0.021012)","(0.718657, 0.034814)","(0.855459, 0.052086)","(0.620969, 0.037499)","(0.564477, 0.041393)","(0.855459, 0.052086)","(0.845906, 0.02505)","(0.634173, 0.048242)",lr
cat_1_2,"(0.839361, 0.040434)","(0.8163, 0.040508)","(0.687008, 0.05564)","(0.881643, 0.062552)","(0.565017, 0.060757)","(0.526464, 0.06454)","(0.881643, 0.062552)","(0.79708, 0.048446)","(0.596092, 0.076744)",lr
cat_1_2_sd,"(0.837499, 0.036451)","(0.81332, 0.032768)","(0.682495, 0.047084)","(0.881739, 0.055895)","(0.5578, 0.047497)","(0.520117, 0.053153)","(0.881739, 0.055895)","(0.793259, 0.035677)","(0.590167, 0.066677)",lr
cat_1_2_3,"(0.83847, 0.034874)","(0.81729, 0.0386)","(0.687258, 0.050169)","(0.877295, 0.050804)","(0.56711, 0.057816)","(0.526228, 0.05911)","(0.877295, 0.050804)","(0.799644, 0.047919)","(0.59565, 0.068187)",lr
complete,"(0.843523, 0.034844)","(0.82028, 0.035015)","(0.692331, 0.047408)","(0.886087, 0.048351)","(0.569498, 0.05155)","(0.531658, 0.05426)","(0.886087, 0.048351)","(0.800959, 0.039937)","(0.60309, 0.066116)",lr
