dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.798529, 0.033479)","(0.84491, 0.028251)","(0.676587, 0.0466)","(0.713876, 0.080428)","(0.656579, 0.092751)","(0.53062, 0.057507)","(0.713876, 0.080428)","(0.883181, 0.043858)","(0.582108, 0.065169)",rf
cat_1_sd,"(0.836378, 0.024485)","(0.842007, 0.013236)","(0.702832, 0.021422)","(0.826364, 0.073169)","(0.61596, 0.034849)","(0.546681, 0.024224)","(0.826364, 0.073169)","(0.846392, 0.031431)","(0.613632, 0.031033)",rf
cat_1_2,"(0.773198, 0.020175)","(0.6752, 0.023935)","(0.571223, 0.021202)","(0.952451, 0.015978)","(0.408108, 0.019377)","(0.399724, 0.020685)","(0.952451, 0.015978)","(0.593945, 0.027527)","(0.458601, 0.032672)",rf
cat_1_2_sd,"(0.751108, 0.017448)","(0.633956, 0.021576)","(0.544897, 0.016667)","(0.965402, 0.017303)","(0.379694, 0.014605)","(0.374528, 0.015546)","(0.965402, 0.017303)","(0.536814, 0.026006)","(0.425807, 0.027322)",rf
cat_1_2_3,"(0.744845, 0.019257)","(0.62903, 0.029895)","(0.53977, 0.021091)","(0.956707, 0.00037)","(0.376251, 0.020667)","(0.369778, 0.019804)","(0.956707, 0.00037)","(0.532984, 0.038441)","(0.415684, 0.029399)",rf
complete,"(0.711544, 0.029935)","(0.575099, 0.044973)","(0.507581, 0.026942)","(0.961055, 0.008611)","(0.345281, 0.024091)","(0.340736, 0.023496)","(0.961055, 0.008611)","(0.462033, 0.056723)","(0.368141, 0.043244)",rf
