dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.793358, 0.057927)","(0.865556, 0.030464)","(0.686894, 0.082932)","(0.66161, 0.112461)","(0.720733, 0.06954)","(0.558098, 0.084863)","(0.66161, 0.112461)","(0.925107, 0.019036)","(0.604829, 0.100297)",lgbm
cat_1_sd,"(0.826839, 0.027491)","(0.850807, 0.019756)","(0.703938, 0.034243)","(0.783164, 0.066675)","(0.643964, 0.046935)","(0.552541, 0.041268)","(0.783164, 0.066675)","(0.870515, 0.031155)","(0.613502, 0.044961)",lgbm
cat_1_2,"(0.801957, 0.030833)","(0.734077, 0.031642)","(0.613207, 0.03602)","(0.926272, 0.038054)","(0.458702, 0.033291)","(0.442466, 0.037765)","(0.926272, 0.038054)","(0.677643, 0.035257)","(0.508252, 0.053596)",lgbm
cat_1_2_sd,"(0.773309, 0.04404)","(0.685, 0.049262)","(0.575827, 0.047245)","(0.934968, 0.038993)","(0.416636, 0.042621)","(0.405697, 0.046031)","(0.934968, 0.038993)","(0.61165, 0.054693)","(0.459, 0.073463)",lgbm
cat_1_2_3,"(0.778718, 0.028268)","(0.69576, 0.03227)","(0.581979, 0.031307)","(0.93062, 0.032103)","(0.42376, 0.028994)","(0.410621, 0.031163)","(0.93062, 0.032103)","(0.626816, 0.038551)","(0.467626, 0.047645)",lgbm
complete,"(0.762328, 0.03003)","(0.65849, 0.035813)","(0.559476, 0.031143)","(0.952359, 0.021341)","(0.396385, 0.028124)","(0.388832, 0.030107)","(0.952359, 0.021341)","(0.572297, 0.04134)","(0.441775, 0.048512)",lgbm
