dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.805182, 0.034988)","(0.788955, 0.036149)","(0.643514, 0.046145)","(0.83506, 0.056514)","(0.525663, 0.051671)","(0.477006, 0.050143)","(0.83506, 0.056514)","(0.775304, 0.044474)","(0.533947, 0.065285)",nb
cat_1_sd,"(0.814884, 0.025196)","(0.780151, 0.023956)","(0.644701, 0.031387)","(0.878538, 0.049128)","(0.510159, 0.031508)","(0.476034, 0.034209)","(0.878538, 0.049128)","(0.75123, 0.03153)","(0.541394, 0.044661)",nb
cat_1_2,"(0.779607, 0.017893)","(0.706563, 0.019635)","(0.585537, 0.020021)","(0.913321, 0.030944)","(0.431176, 0.018676)","(0.413604, 0.019651)","(0.913321, 0.030944)","(0.645892, 0.025794)","(0.46917, 0.030892)",nb
cat_1_2_sd,"(0.786211, 0.020458)","(0.714416, 0.024008)","(0.593468, 0.023329)","(0.917669, 0.037534)","(0.439073, 0.023366)","(0.421682, 0.023478)","(0.917669, 0.037534)","(0.654753, 0.033188)","(0.480906, 0.035577)",nb
cat_1_2_3,"(0.769243, 0.015929)","(0.692838, 0.012576)","(0.572985, 0.015831)","(0.909066, 0.028905)","(0.418408, 0.012205)","(0.401195, 0.01516)","(0.909066, 0.028905)","(0.62942, 0.014165)","(0.451139, 0.026958)",nb
complete,"(0.773049, 0.01865)","(0.698725, 0.018214)","(0.577906, 0.019489)","(0.909066, 0.028905)","(0.423754, 0.016805)","(0.406089, 0.018652)","(0.909066, 0.028905)","(0.637031, 0.021353)","(0.457756, 0.031562)",nb
