dataset_name,AUC,Accuracy,f1,Recall,Precision,Average Precision,Sensitivity,Specificity,MCC,model
cat_1,"(0.78338, 0.026123)","(0.873394, 0.020023)","(0.68917, 0.046716)","(0.618779, 0.044489)","(0.781765, 0.071613)","(0.571177, 0.060513)","(0.618779, 0.044489)","(0.94798, 0.020988)","(0.618731, 0.060413)",xgb
cat_1_sd,"(0.827058, 0.038766)","(0.877321, 0.022415)","(0.729783, 0.052224)","(0.735338, 0.074293)","(0.727593, 0.049322)","(0.596409, 0.064653)","(0.735338, 0.074293)","(0.918778, 0.018119)","(0.651821, 0.066287)",xgb
cat_1_2,"(0.757576, 0.018593)","(0.653627, 0.0373)","(0.554945, 0.020898)","(0.947919, 0.026195)","(0.39306, 0.02358)","(0.383958, 0.019823)","(0.947919, 0.026195)","(0.567234, 0.054937)","(0.435279, 0.026784)",xgb
cat_1_2_sd,"(0.724839, 0.036178)","(0.595634, 0.055549)","(0.520909, 0.036002)","(0.961055, 0.008611)","(0.358141, 0.033912)","(0.353057, 0.032647)","(0.961055, 0.008611)","(0.488624, 0.070895)","(0.387858, 0.053412)",xgb
cat_1_2_3,"(0.758959, 0.029302)","(0.660485, 0.042195)","(0.557945, 0.029599)","(0.939315, 0.025481)","(0.397445, 0.028524)","(0.387189, 0.027923)","(0.939315, 0.025481)","(0.578602, 0.055815)","(0.436352, 0.045229)",xgb
complete,"(0.704318, 0.029258)","(0.559316, 0.045255)","(0.500578, 0.026998)","(0.969565, 0.026087)","(0.337864, 0.024038)","(0.334498, 0.023989)","(0.969565, 0.026087)","(0.439071, 0.059339)","(0.360594, 0.042893)",xgb
